Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Freezer,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Plug Loads,End Use: Natural Gas: Grill,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Freezer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Grill,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Crawlspace - Vented,Temperature: Garage,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-01-02T15:00:00,2007-01-02T15:00:00,2007-01-02T20:00:00Z,6.74,1.817,0.539,0.0,0.0,0.704,0.183,0.421,0.066,0.003,0.008,0.0,0.088,0.031,0.0,0.0,0.0,0.0,0.314,0.539,1.57791,1.57791,1.49855,1.49855,0.07936,0.0,0.0,0.58046,0.15076,0.34725,0.0542,0.0023,0.00648,0.0,0.0725,0.02537,0.0,0.0,0.0,0.0,0.25924,0.07936,0.0,0.0,2.214,0.658,0.0,7.826,1.239,0.117,0.0,0.0,88.728,67.757,71.988,73.5,73.5,73.5,140.677,0.0,0.0,78.8,70.0,65.0,14.987,53.256,191.15
2007-01-02T16:00:00,2007-01-02T16:00:00,2007-01-02T21:00:00Z,6.595,1.743,0.649,0.0,0.0,0.624,0.168,0.414,0.066,0.003,0.009,0.03,0.086,0.03,0.0,0.0,0.0,0.0,0.314,0.649,1.56972,1.56972,1.47416,1.47416,0.09556,0.0,0.0,0.52762,0.14194,0.35003,0.0556,0.00236,0.00725,0.02538,0.07261,0.0254,0.0,0.0,0.0,0.0,0.26597,0.09556,0.0,0.0,1.663,0.494,0.0,7.242,0.928,0.116,0.0,0.0,86.958,67.1,72.008,73.5,73.5,73.5,25.036,99.99,0.0,75.2,70.099,78.0,8.053,21.556,228.239
2007-01-02T17:00:00,2007-01-02T17:00:00,2007-01-02T22:00:00Z,6.481,1.545,1.209,0.0,0.0,0.629,0.166,0.0,0.216,0.009,0.014,0.0,0.092,0.032,0.0,0.0,0.0,0.0,0.387,1.209,1.55689,1.55689,1.37873,1.37873,0.17816,0.0,0.0,0.56108,0.14824,0.0,0.19236,0.00816,0.01211,0.0,0.08221,0.02876,0.0,0.0,0.0,0.0,0.3458,0.17816,0.0,0.0,0.552,0.164,0.0,7.125,0.31,0.118,0.0,0.0,85.851,67.723,72.137,73.5,73.5,73.5,73.907,0.0,0.0,77.0,71.78,78.0,6.935,10.144,199.075
2007-01-02T18:00:00,2007-01-02T18:00:00,2007-01-02T23:00:00Z,8.264,1.903,1.77,0.0,0.0,0.525,0.141,0.407,0.257,0.011,0.026,0.0,0.1,0.035,0.0,0.0,0.0,0.0,0.4,1.77,2.31666,2.31666,2.05591,2.05591,0.26076,0.0,0.0,0.56754,0.15233,0.43943,0.27741,0.01176,0.02855,0.0,0.10856,0.03798,0.0,0.0,0.0,0.0,0.43235,0.26076,0.0,0.0,1.118,0.332,0.0,6.069,0.62,0.115,0.0,0.0,80.716,67.377,72.313,73.5,73.5,73.5,72.052,0.0,0.0,75.2,70.099,78.0,9.171,0.951,51.671
2007-01-02T19:00:00,2007-01-02T19:00:00,2007-01-03T00:00:00Z,6.319,1.481,1.264,0.0,0.0,0.443,0.121,0.0,0.323,0.014,0.035,0.0,0.105,0.037,0.0,0.0,0.0,0.0,0.404,1.264,1.82129,1.82129,1.63503,1.63503,0.18626,0.0,0.0,0.48947,0.13342,0.0,0.35691,0.01513,0.03864,0.0,0.11556,0.04043,0.0,0.0,0.0,0.0,0.44549,0.18626,0.0,0.0,0.0,0.0,0.0,5.224,0.0,0.12,0.0,0.0,76.128,66.953,72.447,73.5,73.5,73.5,52.305,0.0,0.0,73.4,69.597,83.0,8.053,0.0,0.0
2007-01-02T20:00:00,2007-01-02T20:00:00,2007-01-03T01:00:00Z,5.86,1.492,0.77,0.0,0.0,0.409,0.112,0.0,0.379,0.016,0.046,0.0,0.1,0.035,0.0,0.0,0.0,0.0,0.394,0.77,1.76709,1.76709,1.65371,1.65371,0.11337,0.0,0.0,0.45386,0.12362,0.0,0.42035,0.01782,0.05147,0.0,0.1114,0.03897,0.0,0.0,0.0,0.0,0.43621,0.11337,0.0,0.0,0.0,0.0,0.0,4.822,0.0,0.119,0.0,0.0,73.933,67.143,72.569,73.5,73.5,73.5,105.412,0.0,0.0,73.4,69.597,83.0,13.869,0.0,0.0
2007-01-02T21:00:00,2007-01-02T21:00:00,2007-01-03T02:00:00Z,5.533,1.48,0.484,0.0,0.0,0.377,0.103,0.0,0.373,0.016,0.065,0.03,0.098,0.034,0.0,0.0,0.0,0.0,0.384,0.484,1.69004,1.69004,1.61878,1.61878,0.07126,0.0,0.0,0.41227,0.11222,0.0,0.40755,0.01728,0.07111,0.03282,0.10765,0.03766,0.0,0.0,0.0,0.0,0.42022,0.07126,0.0,0.0,1.67,0.496,0.0,4.441,0.928,0.115,0.0,0.0,72.68,67.251,72.657,73.5,73.5,73.5,36.862,99.99,0.0,73.4,70.974,89.0,11.408,0.0,0.0
2007-01-02T22:00:00,2007-01-02T22:00:00,2007-01-03T03:00:00Z,13.146,3.791,0.209,0.0,0.0,0.439,0.12,1.472,0.806,0.034,0.075,0.0,0.096,0.034,0.21,0.0,0.0,0.0,0.505,0.209,4.22437,4.22437,4.1936,4.1936,0.03077,0.0,0.0,0.48517,0.13225,1.62827,0.89184,0.03781,0.08297,0.0,0.10652,0.03727,0.23242,0.0,0.0,0.0,0.55908,0.03077,0.0,0.676,6.095,1.811,0.0,5.192,3.704,0.115,0.0,0.0,72.153,67.26,72.756,73.5,73.5,73.5,105.412,0.0,0.0,73.4,70.974,89.0,13.869,0.0,0.0
2007-01-02T23:00:00,2007-01-02T23:00:00,2007-01-03T04:00:00Z,13.896,4.031,0.143,0.0,0.0,0.477,0.13,1.0,0.498,0.021,0.065,0.0,0.092,0.032,1.258,0.0,0.0,0.0,0.458,0.143,5.02115,5.02115,5.00009,5.00009,0.02105,0.0,0.0,0.59133,0.16124,1.24013,0.61733,0.02617,0.08065,0.0,0.11428,0.03998,1.56097,0.0,0.0,0.0,0.56801,0.02105,0.0,3.731,4.242,1.261,0.0,5.61,3.992,0.115,0.0,0.0,71.942,66.956,72.786,73.5,73.5,73.5,81.879,0.0,0.0,73.4,70.974,89.0,11.408,0.0,0.0
2007-01-03T00:00:00,2007-01-03T00:00:00,2007-01-03T05:00:00Z,7.23,2.096,0.077,0.0,0.0,0.429,0.117,0.0,0.132,0.006,0.045,0.0,0.086,0.03,0.902,0.0,0.0,0.0,0.349,0.077,2.806,2.806,2.79466,2.79466,0.01134,0.0,0.0,0.57254,0.15584,0.0,0.17596,0.00746,0.06,0.0,0.11444,0.04004,1.20275,0.0,0.0,0.0,0.46563,0.01134,0.0,0.0,0.559,0.166,0.0,4.99,0.31,0.113,0.0,0.0,72.002,66.72,72.747,73.5,73.5,73.5,81.879,0.0,0.0,73.4,70.974,89.0,11.408,0.0,0.0
2007-01-03T01:00:00,2007-01-03T01:00:00,2007-01-03T06:00:00Z,4.249,1.232,0.044,0.0,0.0,0.407,0.109,0.13,0.09,0.004,0.033,0.0,0.084,0.029,0.0,0.0,0.0,0.0,0.347,0.044,1.60466,1.60466,1.59818,1.59818,0.00648,0.0,0.0,0.5273,0.14095,0.16916,0.11716,0.00497,0.04261,0.0,0.1086,0.03799,0.0,0.0,0.0,0.0,0.44945,0.00648,0.0,0.0,0.0,0.0,0.0,4.579,0.0,0.112,0.0,0.0,73.447,67.367,72.752,73.5,73.5,73.5,111.731,0.0,0.0,75.2,71.306,83.0,13.869,0.0,0.0
2007-01-03T02:00:00,2007-01-03T02:00:00,2007-01-03T07:00:00Z,3.63,1.061,0.011,0.0,0.0,0.185,0.053,0.263,0.074,0.003,0.033,0.0,0.082,0.029,0.0,0.0,0.0,0.0,0.34,0.011,1.35035,1.35035,1.34874,1.34874,0.00162,0.0,0.0,0.23517,0.06744,0.33408,0.0939,0.00398,0.04179,0.0,0.10383,0.03633,0.0,0.0,0.0,0.0,0.43221,0.00162,0.0,0.0,0.0,0.0,0.0,2.262,0.0,0.119,0.0,0.0,68.508,65.558,72.526,73.5,73.5,73.5,203.207,0.0,0.0,66.2,63.796,88.0,20.804,0.0,0.0
2007-01-03T03:00:00,2007-01-03T03:00:00,2007-01-03T08:00:00Z,2.408,0.703,0.011,0.0,0.0,0.139,0.04,0.0,0.066,0.003,0.033,0.0,0.08,0.028,0.0,0.0,0.0,0.0,0.314,0.011,0.89267,0.89267,0.89105,0.89105,0.00162,0.0,0.0,0.17637,0.05111,0.0,0.08337,0.00353,0.04168,0.0,0.10091,0.0353,0.0,0.0,0.0,0.0,0.39878,0.00162,0.0,0.0,0.553,0.164,0.0,1.72,0.31,0.118,0.0,0.0,66.138,65.138,72.455,73.5,73.5,73.5,128.295,0.0,0.0,64.4,63.244,94.0,9.171,0.0,0.0
2007-01-03T04:00:00,2007-01-03T04:00:00,2007-01-03T09:00:00Z,2.337,0.678,0.022,0.0,0.0,0.123,0.035,0.0,0.066,0.003,0.033,0.0,0.077,0.027,0.0,0.0,0.0,0.0,0.314,0.022,0.84593,0.84593,0.84269,0.84269,0.00324,0.0,0.0,0.15227,0.04409,0.0,0.08164,0.00346,0.04082,0.0,0.09622,0.03366,0.0,0.0,0.0,0.0,0.39053,0.00324,0.0,0.0,0.0,0.0,0.0,1.507,0.0,0.116,0.0,0.0,65.243,65.385,72.466,73.5,73.5,73.5,122.491,0.0,0.0,64.4,63.243,94.0,7.606,0.0,0.0
2007-01-03T05:00:00,2007-01-03T05:00:00,2007-01-03T10:00:00Z,2.431,0.69,0.077,0.0,0.0,0.115,0.033,0.0,0.068,0.003,0.033,0.0,0.075,0.026,0.0,0.0,0.0,0.0,0.337,0.077,0.86464,0.86464,0.8533,0.8533,0.01134,0.0,0.0,0.14229,0.04117,0.0,0.0836,0.00354,0.04064,0.0,0.09322,0.03261,0.0,0.0,0.0,0.0,0.41623,0.01134,0.0,0.0,0.0,0.0,0.0,1.407,0.0,0.116,0.0,0.0,64.652,65.375,72.446,73.5,73.5,73.5,117.636,0.0,0.0,64.4,63.243,94.0,5.816,0.0,0.0
2007-01-03T06:00:00,2007-01-03T06:00:00,2007-01-03T11:00:00Z,3.959,1.122,0.132,0.0,0.0,0.088,0.025,0.437,0.099,0.004,0.026,0.0,0.075,0.026,0.0,0.0,0.0,0.0,0.34,0.132,1.4176,1.4176,1.39816,1.39816,0.01944,0.0,0.0,0.10931,0.0316,0.54467,0.12389,0.00525,0.03295,0.0,0.09395,0.03287,0.0,0.0,0.0,0.0,0.42367,0.01944,0.0,0.0,3.338,0.992,0.0,1.066,1.864,0.115,0.0,0.0,64.292,65.253,72.372,73.5,73.5,73.5,128.295,0.0,0.0,64.4,63.243,94.0,9.171,0.0,0.0
2007-01-03T07:00:00,2007-01-03T07:00:00,2007-01-03T12:00:00Z,4.25,1.152,0.319,0.0,0.0,0.078,0.023,0.393,0.166,0.007,0.025,0.0,0.08,0.028,0.0,0.0,0.0,0.0,0.353,0.319,1.41204,1.41204,1.36507,1.36507,0.04697,0.0,0.0,0.09234,0.02679,0.4659,0.19705,0.00835,0.02962,0.0,0.09426,0.03298,0.0,0.0,0.0,0.0,0.41778,0.04697,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.115,0.0,0.0,63.597,65.067,72.308,73.5,73.5,73.5,129.204,0.0,0.0,63.68,62.729,95.0,8.053,0.0,0.0
2007-01-03T08:00:00,2007-01-03T08:00:00,2007-01-03T13:00:00Z,3.372,0.84,0.506,0.0,0.0,0.099,0.029,0.0,0.198,0.008,0.024,0.0,0.084,0.029,0.0,0.0,0.0,0.0,0.369,0.506,0.87799,0.87799,0.80349,0.80349,0.0745,0.0,0.0,0.09456,0.02732,0.0,0.1896,0.00804,0.02323,0.0,0.08009,0.02802,0.0,0.0,0.0,0.0,0.35263,0.0745,0.0,0.0,0.0,0.0,0.0,1.195,0.0,0.12,0.0,0.0,63.666,65.179,72.284,73.5,73.5,73.5,120.451,0.0,0.0,64.4,63.244,94.0,6.935,1.902,28.53
2007-01-03T09:00:00,2007-01-03T09:00:00,2007-01-03T14:00:00Z,3.58,0.907,0.484,0.0,0.0,0.14,0.04,0.0,0.208,0.009,0.024,0.0,0.086,0.03,0.0,0.0,0.0,0.0,0.371,0.484,0.8488,0.8488,0.77753,0.77753,0.07126,0.0,0.0,0.11974,0.03462,0.0,0.17787,0.00754,0.0202,0.0,0.07356,0.02574,0.0,0.0,0.0,0.0,0.31826,0.07126,0.0,0.0,1.66,0.493,0.0,1.687,0.929,0.116,0.0,0.0,66.264,65.225,72.246,73.5,73.5,73.5,117.636,0.0,0.0,64.4,63.244,94.0,5.816,31.066,83.371
2007-01-03T10:00:00,2007-01-03T10:00:00,2007-01-03T15:00:00Z,6.135,1.666,0.451,0.0,0.0,0.25,0.071,0.407,0.358,0.015,0.02,0.0,0.086,0.03,0.0,0.0,0.0,0.0,0.429,0.451,1.44703,1.44703,1.38062,1.38062,0.0664,0.0,0.0,0.20755,0.05869,0.33703,0.29662,0.01258,0.01658,0.0,0.07114,0.02489,0.0,0.0,0.0,0.0,0.35556,0.0664,0.0,0.0,1.101,0.327,0.0,2.928,0.621,0.117,0.0,0.0,70.802,66.082,72.223,73.5,73.5,73.5,101.863,0.0,0.0,68.0,63.379,78.0,9.171,59.913,35.504
2007-01-03T11:00:00,2007-01-03T11:00:00,2007-01-03T16:00:00Z,9.28,2.578,0.484,0.0,0.0,0.427,0.118,0.907,0.491,0.021,0.016,0.0,0.084,0.029,0.0,0.0,0.0,0.0,0.487,0.484,2.21109,2.21109,2.13983,2.13983,0.07126,0.0,0.0,0.35405,0.09762,0.75248,0.40753,0.01728,0.01305,0.0,0.06951,0.02432,0.0,0.0,0.0,0.0,0.40398,0.07126,0.0,0.0,4.418,1.313,0.0,4.812,2.467,0.116,0.0,0.0,76.692,67.096,72.222,73.5,73.5,73.5,91.264,0.0,0.0,71.6,65.559,73.0,11.408,81.469,77.348
2007-01-03T12:00:00,2007-01-03T12:00:00,2007-01-03T17:00:00Z,7.579,2.073,0.506,0.0,0.0,0.577,0.157,0.429,0.337,0.014,0.011,0.0,0.084,0.029,0.0,0.0,0.0,0.0,0.435,0.506,1.78838,1.78838,1.71388,1.71388,0.0745,0.0,0.0,0.47723,0.12993,0.3546,0.2783,0.0118,0.00886,0.0,0.06924,0.02422,0.0,0.0,0.0,0.0,0.3597,0.0745,0.0,0.0,2.788,0.828,0.0,6.392,1.565,0.117,0.0,0.0,82.924,67.275,72.184,73.5,73.5,73.5,81.879,0.0,0.0,73.4,65.209,65.0,11.408,36.772,237.432
2007-01-03T13:00:00,2007-01-03T13:00:00,2007-01-03T18:00:00Z,7.121,1.952,0.462,0.0,0.0,0.637,0.174,0.431,0.197,0.008,0.009,0.0,0.088,0.031,0.0,0.0,0.0,0.0,0.378,0.462,1.66178,1.66178,1.59375,1.59375,0.06802,0.0,0.0,0.51989,0.14175,0.3518,0.16081,0.00682,0.007,0.0,0.07181,0.02512,0.0,0.0,0.0,0.0,0.30875,0.06802,0.0,0.0,2.919,0.867,0.0,7.056,1.638,0.117,0.0,0.0,85.105,67.119,72.141,73.5,73.5,73.5,105.412,0.0,0.0,73.4,65.206,65.0,13.869,45.648,235.847
2007-01-03T14:00:00,2007-01-03T14:00:00,2007-01-03T19:00:00Z,7.068,1.949,0.418,0.0,0.0,0.654,0.175,0.412,0.196,0.008,0.008,0.0,0.088,0.031,0.0,0.0,0.0,0.0,0.378,0.418,1.66901,1.66901,1.60747,1.60747,0.06155,0.0,0.0,0.539,0.14457,0.33953,0.16131,0.00684,0.00648,0.0,0.07252,0.02537,0.0,0.0,0.0,0.0,0.31184,0.06155,0.0,0.0,1.502,0.446,0.0,7.105,0.836,0.116,0.0,0.0,85.652,67.481,72.151,73.5,73.5,73.5,89.868,0.0,0.0,75.2,65.738,61.0,11.408,87.492,54.841
2007-01-03T15:00:00,2007-01-03T15:00:00,2007-01-03T20:00:00Z,6.513,1.751,0.539,0.0,0.0,0.667,0.182,0.0,0.326,0.014,0.008,0.0,0.088,0.031,0.0,0.0,0.0,0.0,0.435,0.539,1.523,1.523,1.44363,1.44363,0.07936,0.0,0.0,0.55015,0.15022,0.0,0.26879,0.0114,0.00648,0.0,0.0725,0.02537,0.0,0.0,0.0,0.0,0.35874,0.07936,0.0,0.0,1.549,0.46,0.0,7.49,0.869,0.117,0.0,0.0,84.134,67.268,72.159,73.5,73.5,73.5,81.879,0.0,0.0,73.4,65.203,65.0,11.408,73.227,86.224
2007-01-03T16:00:00,2007-01-03T16:00:00,2007-01-03T21:00:00Z,8.602,2.331,0.649,0.0,0.0,0.535,0.146,0.907,0.2,0.008,0.009,0.03,0.086,0.03,0.0,0.0,0.0,0.0,0.381,0.649,2.06733,2.06733,1.97178,1.97178,0.09556,0.0,0.0,0.45235,0.12319,0.76749,0.16883,0.00716,0.00725,0.02538,0.07261,0.0254,0.0,0.0,0.0,0.0,0.32211,0.09556,0.0,0.0,4.433,1.317,0.0,5.996,2.487,0.117,0.0,0.0,81.648,67.068,72.172,73.5,73.5,73.5,13.045,99.99,0.0,73.4,66.211,69.0,6.935,33.602,0.0
2007-01-03T17:00:00,2007-01-03T17:00:00,2007-01-03T22:00:00Z,5.642,1.299,1.209,0.0,0.0,0.43,0.119,0.0,0.216,0.009,0.014,0.0,0.092,0.032,0.0,0.0,0.0,0.0,0.387,1.209,1.33745,1.33745,1.15929,1.15929,0.17816,0.0,0.0,0.38384,0.10604,0.0,0.19236,0.00816,0.01211,0.0,0.08221,0.02876,0.0,0.0,0.0,0.0,0.3458,0.17816,0.0,0.0,0.556,0.165,0.0,4.956,0.31,0.116,0.0,0.0,77.354,67.048,72.218,73.5,73.5,73.5,82.229,0.0,0.0,71.6,65.555,73.0,10.29,17.118,0.0
2007-01-03T18:00:00,2007-01-03T18:00:00,2007-01-03T23:00:00Z,8.663,2.02,1.77,0.0,0.0,0.39,0.109,0.407,0.447,0.019,0.026,0.0,0.1,0.035,0.0,0.0,0.0,0.0,0.486,1.77,2.44283,2.44283,2.18207,2.18207,0.26076,0.0,0.0,0.42106,0.11804,0.4394,0.48295,0.02048,0.02855,0.0,0.10856,0.03798,0.0,0.0,0.0,0.0,0.52504,0.26076,0.0,0.0,1.109,0.33,0.0,4.613,0.621,0.116,0.0,0.0,73.483,66.838,72.3,73.5,73.5,73.5,103.002,0.0,0.0,69.8,65.055,78.0,11.408,1.268,0.0
2007-01-03T19:00:00,2007-01-03T19:00:00,2007-01-04T00:00:00Z,9.927,2.539,1.264,0.0,0.0,0.374,0.106,0.445,0.581,0.025,0.035,0.0,0.105,0.037,0.0,0.0,0.0,0.339,0.492,1.264,2.98849,2.98849,2.80224,2.80224,0.18626,0.0,0.0,0.41267,0.11733,0.49171,0.64184,0.02721,0.03864,0.0,0.11556,0.04043,0.0,0.0,0.0,0.37369,0.54317,0.18626,0.0,0.0,3.914,1.163,0.0,4.527,2.189,0.116,0.0,0.0,70.429,66.358,72.371,73.5,73.5,73.5,115.155,0.0,0.0,68.0,63.376,78.0,11.408,0.0,0.0
2007-01-03T20:00:00,2007-01-03T20:00:00,2007-01-04T01:00:00Z,12.72,3.502,0.77,0.0,0.0,0.429,0.124,0.411,0.692,0.029,0.046,0.0,0.1,0.035,0.0,0.0,0.0,1.162,0.473,0.77,3.99551,3.99551,3.88214,3.88214,0.11337,0.0,0.0,0.47499,0.13702,0.45573,0.76695,0.03252,0.05147,0.0,0.1114,0.03897,0.0,0.0,0.0,1.28845,0.52464,0.11337,0.0,0.0,1.45,0.431,0.0,5.313,0.816,0.117,0.0,0.0,67.946,65.823,72.387,73.5,73.5,73.5,127.237,0.0,0.0,66.2,60.617,73.0,11.408,0.0,0.0
2007-01-03T21:00:00,2007-01-03T21:00:00,2007-01-04T02:00:00Z,7.963,2.192,0.484,0.0,0.0,0.317,0.092,0.0,0.989,0.042,0.065,0.03,0.098,0.034,0.0,0.0,0.0,0.0,0.524,0.484,2.46923,2.46923,2.39796,2.39796,0.07126,0.0,0.0,0.34692,0.10099,0.0,1.08147,0.04585,0.07111,0.03282,0.10765,0.03766,0.0,0.0,0.0,0.0,0.57349,0.07126,0.0,0.0,0.0,0.0,0.0,3.958,0.0,0.116,0.0,0.0,65.807,65.173,72.391,73.5,73.5,73.5,80.914,99.99,0.0,64.4,59.813,77.0,11.408,0.0,0.0
2007-01-03T22:00:00,2007-01-03T22:00:00,2007-01-04T03:00:00Z,7.916,2.259,0.209,0.0,0.0,0.227,0.067,0.414,0.806,0.034,0.075,0.0,0.096,0.034,0.0,0.0,0.0,0.0,0.505,0.209,2.52897,2.52897,2.4982,2.4982,0.03077,0.0,0.0,0.25101,0.07407,0.45763,0.89184,0.03781,0.08297,0.0,0.10652,0.03727,0.0,0.0,0.0,0.0,0.55908,0.03077,0.0,0.0,1.658,0.493,0.0,2.894,0.929,0.116,0.0,0.0,63.28,64.831,72.311,73.5,73.5,73.5,156.309,0.0,0.0,61.7,57.505,78.0,11.408,0.0,0.0
2007-01-03T23:00:00,2007-01-03T23:00:00,2007-01-04T04:00:00Z,4.446,1.261,0.143,0.0,0.0,0.035,0.01,0.445,0.21,0.009,0.065,0.0,0.092,0.032,0.0,0.0,0.0,0.0,0.362,0.143,1.58549,1.58549,1.56443,1.56443,0.02105,0.0,0.0,0.04342,0.01291,0.55224,0.2608,0.01106,0.08065,0.0,0.11428,0.03998,0.0,0.0,0.0,0.0,0.44909,0.02105,0.0,0.0,3.895,1.157,0.0,0.448,2.175,0.116,0.0,0.0,60.682,64.377,72.117,73.5,73.5,73.5,172.872,0.0,0.0,59.0,54.797,77.0,11.408,0.0,0.0
2007-01-04T00:00:00,2007-01-04T00:00:00,2007-01-04T05:00:00Z,2.647,0.753,0.077,0.097,0.008,0.0,0.0,0.0,0.132,0.006,0.045,0.0,0.086,0.03,0.0,0.0,0.0,0.0,0.349,0.077,1.01553,1.01553,1.00419,1.00419,0.01134,0.12951,0.01116,0.0,0.0,0.0,0.17596,0.00746,0.06,0.0,0.11444,0.04004,0.0,0.0,0.0,0.0,0.46563,0.01134,0.0,0.0,0.0,0.0,1.064,0.0,0.0,0.113,0.0,0.0,58.409,64.291,71.909,73.5,73.5,73.5,184.621,0.0,0.0,57.02,53.324,79.0,11.408,0.0,0.0
2007-01-04T01:00:00,2007-01-04T01:00:00,2007-01-04T06:00:00Z,4.332,1.257,0.044,0.201,0.018,0.0,0.0,0.393,0.115,0.005,0.033,0.0,0.084,0.029,0.0,0.0,0.0,0.0,0.379,0.044,1.63628,1.63628,1.6298,1.6298,0.00648,0.26127,0.02278,0.0,0.0,0.50998,0.14908,0.00632,0.04261,0.0,0.1086,0.03799,0.0,0.0,0.0,0.0,0.49117,0.00648,0.0,0.0,0.0,0.0,2.187,0.0,0.0,0.12,0.0,0.0,56.404,64.355,71.714,73.5,73.5,73.5,194.003,0.0,0.0,55.4,51.984,80.0,11.408,0.0,0.0
2007-01-04T02:00:00,2007-01-04T02:00:00,2007-01-04T07:00:00Z,3.177,0.928,0.011,0.338,0.03,0.0,0.0,0.0,0.074,0.003,0.033,0.0,0.082,0.029,0.0,0.0,0.0,0.0,0.34,0.011,1.18143,1.18143,1.17981,1.17981,0.00162,0.42983,0.03794,0.0,0.0,0.0,0.0939,0.00398,0.04179,0.0,0.10383,0.03633,0.0,0.0,0.0,0.0,0.43221,0.00162,0.0,0.0,1.656,0.492,3.634,0.0,0.929,0.118,0.0,0.0,54.466,64.316,71.514,73.5,73.5,73.5,204.198,0.0,0.0,53.6,50.634,82.0,11.408,0.0,0.0
2007-01-04T03:00:00,2007-01-04T03:00:00,2007-01-04T08:00:00Z,3.267,0.954,0.011,0.376,0.033,0.0,0.0,0.0,0.066,0.003,0.033,0.0,0.08,0.028,0.0,0.0,0.0,0.0,0.337,0.011,1.21174,1.21174,1.21012,1.21012,0.00162,0.47646,0.04204,0.0,0.0,0.0,0.08337,0.00353,0.04168,0.0,0.10091,0.0353,0.0,0.0,0.0,0.0,0.42684,0.00162,0.0,0.0,0.0,0.0,4.046,0.0,0.0,0.115,0.0,0.0,53.495,64.831,71.375,73.5,73.5,73.5,197.008,0.0,0.0,53.6,50.636,82.0,9.171,0.0,0.0
2007-01-04T04:00:00,2007-01-04T04:00:00,2007-01-04T09:00:00Z,5.828,1.702,0.022,0.708,0.061,0.0,0.0,0.393,0.066,0.003,0.033,0.0,0.077,0.027,0.0,0.0,0.0,0.0,0.334,0.022,2.11673,2.11673,2.11349,2.11349,0.00324,0.87895,0.07556,0.0,0.0,0.4885,0.08164,0.00346,0.04082,0.0,0.09622,0.03366,0.0,0.0,0.0,0.0,0.41468,0.00324,0.0,0.0,0.0,0.0,6.913,0.0,0.0,0.117,0.0,0.0,49.873,63.693,70.932,73.5,73.5,73.5,233.498,0.0,0.0,48.2,44.609,76.0,11.408,0.0,0.0
