Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Freezer,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Plug Loads,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Freezer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Basement - Unconditioned,Temperature: Garage,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-01-02T13:00:00,2007-01-02T13:00:00,2007-01-02T18:00:00Z,11.128,3.261,0.0,2.531,0.133,0.0,0.0,0.0,0.0,0.05,0.003,0.008,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.465,0.0,2.75586,2.75586,2.75586,2.75586,0.0,2.1384,0.11217,0.0,0.0,0.0,0.0,0.0423,0.00217,0.00641,0.0,0.03528,0.026,0.0,0.0,0.0,0.0,0.39312,0.0,0.0,0.0,0.0,0.0,25.414,0.0,0.0,0.0,0.266,0.0,0.0,53.886,64.05,45.834,70.0,70.0,72.0,78.209,0.0,0.0,48.92,40.826,49.0,5.592,17.752,295.125
2007-01-02T14:00:00,2007-01-02T14:00:00,2007-01-02T19:00:00Z,10.684,2.71,1.439,2.008,0.104,0.0,0.0,0.0,0.0,0.05,0.003,0.007,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.465,1.439,2.50642,2.50642,2.29444,2.29444,0.21198,1.70073,0.08791,0.0,0.0,0.0,0.0,0.04239,0.00218,0.00589,0.0,0.03536,0.02605,0.0,0.0,0.0,0.0,0.39394,0.21198,0.0,0.0,0.0,0.0,20.42,0.0,0.0,0.0,0.272,0.0,0.0,59.716,63.085,49.061,70.0,70.0,72.0,73.858,0.0,0.0,50.9,41.92,46.0,5.592,64.351,32.334
2007-01-02T15:00:00,2007-01-02T15:00:00,2007-01-02T20:00:00Z,8.121,2.38,0.0,1.697,0.086,0.0,0.0,0.0,0.0,0.05,0.003,0.007,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.465,0.0,2.07044,2.07044,2.07044,2.07044,0.0,1.47599,0.07482,0.0,0.0,0.0,0.0,0.04355,0.00224,0.00605,0.0,0.03632,0.02676,0.0,0.0,0.0,0.0,0.40471,0.0,0.0,0.0,0.0,0.0,17.353,0.0,0.0,0.0,0.282,0.0,0.0,58.416,62.195,51.419,70.0,70.0,72.0,80.212,0.0,0.0,52.88,42.572,41.0,9.171,43.746,0.0
2007-01-02T16:00:00,2007-01-02T16:00:00,2007-01-02T21:00:00Z,10.616,2.2,3.108,1.526,0.078,0.0,0.0,0.0,0.0,0.05,0.003,0.008,0.0,0.041,0.03,0.0,0.0,0.0,0.0,0.465,3.108,2.43111,2.43111,1.97328,1.97328,0.45782,1.36899,0.06958,0.0,0.0,0.0,0.0,0.0449,0.00231,0.0068,0.0,0.03656,0.02693,0.0,0.0,0.0,0.0,0.41722,0.45782,0.0,0.0,3.312,1.272,15.479,0.0,0.0,2.644,0.281,0.0,0.0,56.855,61.549,52.042,70.0,70.0,72.0,74.012,0.0,0.0,51.98,41.678,40.0,6.711,37.089,16.801
2007-01-02T17:00:00,2007-01-02T17:00:00,2007-01-02T22:00:00Z,9.633,2.401,1.439,1.27,0.064,0.0,0.0,0.0,0.0,0.282,0.015,0.012,0.0,0.044,0.032,0.0,0.0,0.0,0.0,0.682,1.439,3.06801,3.06801,2.85598,2.85598,0.21203,1.51083,0.07595,0.0,0.0,0.0,0.0,0.33576,0.01726,0.01429,0.0,0.05203,0.03833,0.0,0.0,0.0,0.0,0.81153,0.21203,0.0,0.0,0.0,0.0,12.909,0.0,0.0,0.0,0.279,0.0,0.0,57.137,61.16,52.211,70.0,70.0,72.0,64.769,0.0,0.0,52.88,43.335,45.0,0.0,29.481,0.0
2007-01-02T18:00:00,2007-01-02T18:00:00,2007-01-02T23:00:00Z,10.376,3.041,0.0,1.217,0.061,0.0,0.0,0.0,0.0,0.649,0.033,0.023,0.0,0.048,0.035,0.0,0.0,0.0,0.0,0.974,0.0,4.13767,4.13767,4.13767,4.13767,0.0,1.65624,0.08262,0.0,0.0,0.0,0.0,0.88292,0.04538,0.03183,0.0,0.06493,0.04784,0.0,0.0,0.0,0.0,1.32592,0.0,0.0,0.0,0.0,0.0,11.648,0.0,0.0,0.0,0.292,0.0,0.0,52.653,60.459,52.116,70.0,70.0,72.0,74.149,0.0,0.0,48.92,41.328,52.0,0.0,0.0,0.0
2007-01-02T19:00:00,2007-01-02T19:00:00,2007-01-03T00:00:00Z,11.482,3.365,0.0,1.286,0.066,0.0,0.0,0.0,0.0,0.858,0.044,0.031,0.0,0.05,0.037,0.0,0.0,0.0,0.0,0.993,0.0,4.64176,4.64176,4.64176,4.64176,0.0,1.77407,0.09101,0.0,0.0,0.0,0.0,1.18364,0.06083,0.04273,0.0,0.06857,0.05052,0.0,0.0,0.0,0.0,1.3704,0.0,0.0,0.0,0.0,0.0,12.003,0.0,0.0,0.0,0.291,0.0,0.0,47.871,59.936,51.246,70.0,70.0,72.0,84.991,0.0,0.0,44.96,43.013,86.0,4.474,0.0,0.0
2007-01-02T20:00:00,2007-01-02T20:00:00,2007-01-03T01:00:00Z,12.275,2.716,3.008,0.563,0.027,0.0,0.0,0.0,0.0,1.012,0.052,0.041,0.0,0.048,0.035,0.0,0.0,0.0,0.0,0.937,3.008,4.18664,4.18664,3.7436,3.7436,0.44304,0.77658,0.03693,0.0,0.0,0.0,0.0,1.39543,0.07172,0.05664,0.0,0.06577,0.04846,0.0,0.0,0.0,0.0,1.29208,0.44304,0.0,0.0,1.912,0.734,5.416,0.0,0.0,1.522,0.29,0.0,0.0,46.573,59.982,50.334,67.162,67.0,72.0,84.712,0.0,0.0,45.86,43.876,86.0,5.592,0.0,0.0
2007-01-02T21:00:00,2007-01-02T21:00:00,2007-01-03T02:00:00Z,11.857,2.574,3.074,0.505,0.024,0.0,0.0,0.0,0.0,0.976,0.05,0.058,0.0,0.047,0.034,0.0,0.0,0.0,0.0,0.88,3.074,3.99376,3.99376,3.54092,3.54092,0.45284,0.69489,0.03264,0.0,0.0,0.0,0.0,1.34247,0.069,0.07914,0.0,0.06428,0.04736,0.0,0.0,0.0,0.0,1.21115,0.45284,0.0,0.0,2.854,1.096,4.543,0.0,0.0,2.281,0.292,0.0,0.0,46.147,58.209,49.701,67.012,67.0,72.0,72.172,0.0,0.0,46.94,44.02,80.0,0.0,0.0,0.0
2007-01-02T22:00:00,2007-01-02T22:00:00,2007-01-03T03:00:00Z,11.485,2.444,3.147,0.603,0.029,0.0,0.0,0.0,0.0,0.782,0.04,0.066,0.0,0.046,0.034,0.0,0.0,0.0,0.0,0.843,3.147,3.84309,3.84309,3.37949,3.37949,0.46359,0.83405,0.04053,0.0,0.0,0.0,0.0,1.08134,0.05557,0.0918,0.0,0.06324,0.0466,0.0,0.0,0.0,0.0,1.16636,0.46359,0.0,0.0,3.81,1.463,5.488,0.0,0.0,3.041,0.299,0.0,0.0,45.379,57.136,49.167,67.001,67.0,72.0,74.314,0.0,0.0,45.86,43.876,86.0,0.0,0.0,0.0
2007-01-02T23:00:00,2007-01-02T23:00:00,2007-01-03T04:00:00Z,17.848,2.687,8.681,1.006,0.052,0.0,0.0,0.0,0.0,0.681,0.035,0.058,0.03,0.044,0.032,0.0,0.0,0.0,0.0,0.749,8.681,4.9996,4.9996,3.72087,3.72087,1.27872,1.39292,0.07157,0.0,0.0,0.0,0.0,0.94366,0.0485,0.07967,0.04155,0.06058,0.04464,0.0,0.0,0.0,0.0,1.03779,1.27872,0.0,0.0,7.61,2.923,9.544,0.0,0.0,6.083,0.304,0.0,0.0,44.733,57.375,48.641,67.0,67.0,72.0,34.569,99.99,0.0,44.96,43.995,93.0,4.474,0.0,0.0
2007-01-03T00:00:00,2007-01-03T00:00:00,2007-01-03T05:00:00Z,7.243,2.123,0.0,1.219,0.064,0.0,0.0,0.0,0.0,0.151,0.008,0.04,0.0,0.041,0.03,0.0,0.0,0.0,0.0,0.57,0.0,2.95415,2.95415,2.95415,2.95415,0.0,1.69635,0.08877,0.0,0.0,0.0,0.0,0.21058,0.01082,0.05543,0.0,0.05673,0.0418,0.0,0.0,0.0,0.0,0.79367,0.0,0.0,0.0,0.0,0.0,11.792,0.0,0.0,0.0,0.301,0.0,0.0,44.357,58.873,48.183,67.0,67.0,72.0,78.563,0.0,0.0,44.96,43.995,93.0,4.474,0.0,0.0
2007-01-03T01:00:00,2007-01-03T01:00:00,2007-01-03T06:00:00Z,8.578,2.092,1.44,1.402,0.074,0.0,0.0,0.0,0.0,0.05,0.003,0.029,0.0,0.04,0.029,0.0,0.0,0.0,0.0,0.465,1.44,3.08554,3.08554,2.87343,2.87343,0.21211,1.92574,0.10164,0.0,0.0,0.0,0.0,0.06876,0.00353,0.03994,0.0,0.05462,0.04024,0.0,0.0,0.0,0.0,0.63896,0.21211,0.0,0.0,0.0,0.0,13.772,0.0,0.0,0.0,0.292,0.0,0.0,44.66,59.291,47.909,67.0,67.0,72.0,76.582,0.0,0.0,45.86,44.449,90.0,4.474,0.0,0.0
2007-01-03T02:00:00,2007-01-03T02:00:00,2007-01-03T07:00:00Z,7.638,2.238,0.0,1.543,0.082,0.0,0.0,0.0,0.0,0.05,0.003,0.029,0.0,0.039,0.029,0.0,0.0,0.0,0.0,0.465,0.0,3.03404,3.03404,3.03404,3.03404,0.0,2.09093,0.11054,0.0,0.0,0.0,0.0,0.06785,0.00349,0.03941,0.0,0.05255,0.03872,0.0,0.0,0.0,0.0,0.63055,0.0,0.0,0.0,0.0,0.0,15.365,0.0,0.0,0.0,0.3,0.0,0.0,45.63,59.574,47.822,67.0,67.0,72.0,85.987,0.0,0.0,46.94,44.911,86.0,9.171,0.0,0.0
2007-01-03T03:00:00,2007-01-03T03:00:00,2007-01-03T08:00:00Z,7.894,2.314,0.0,1.615,0.086,0.0,0.0,0.0,0.0,0.05,0.003,0.029,0.0,0.038,0.028,0.0,0.0,0.0,0.0,0.465,0.0,3.1363,3.1363,3.1363,3.1363,0.0,2.1897,0.11623,0.0,0.0,0.0,0.0,0.06787,0.00349,0.03942,0.0,0.05121,0.03773,0.0,0.0,0.0,0.0,0.63065,0.0,0.0,0.0,0.0,0.0,16.141,0.0,0.0,0.0,0.294,0.0,0.0,46.006,59.984,47.879,67.0,67.0,72.0,78.413,0.0,0.0,46.94,45.352,89.0,6.711,0.0,0.0
2007-01-03T04:00:00,2007-01-03T04:00:00,2007-01-03T09:00:00Z,8.199,2.403,0.0,1.701,0.091,0.0,0.0,0.0,0.0,0.05,0.003,0.029,0.0,0.037,0.027,0.0,0.0,0.0,0.0,0.465,0.0,3.25904,3.25904,3.25904,3.25904,0.0,2.30681,0.1238,0.0,0.0,0.0,0.0,0.0679,0.00349,0.03944,0.0,0.04989,0.03676,0.0,0.0,0.0,0.0,0.63096,0.0,0.0,0.0,0.0,0.0,16.916,0.0,0.0,0.0,0.288,0.0,0.0,45.739,60.186,47.873,67.0,67.0,70.0,84.35,0.0,0.0,45.86,44.876,93.0,8.053,0.0,0.0
2007-01-03T05:00:00,2007-01-03T05:00:00,2007-01-03T10:00:00Z,12.433,3.222,1.44,2.476,0.137,0.0,0.0,0.0,0.0,0.05,0.003,0.029,0.0,0.036,0.026,0.0,0.0,0.0,0.0,0.465,1.44,4.59579,4.59579,4.38371,4.38371,0.21208,3.36895,0.18599,0.0,0.0,0.0,0.0,0.06812,0.0035,0.03957,0.0,0.0487,0.03588,0.0,0.0,0.0,0.0,0.63301,0.21208,0.0,0.0,0.0,0.0,23.531,0.0,0.0,0.0,0.288,1.0,0.0,45.576,60.368,47.852,69.363,70.0,70.0,80.699,0.0,0.0,45.86,44.876,93.0,6.711,0.0,0.0
2007-01-03T06:00:00,2007-01-03T06:00:00,2007-01-03T11:00:00Z,15.652,3.674,3.116,2.908,0.162,0.0,0.0,0.0,0.0,0.05,0.003,0.023,0.0,0.036,0.026,0.0,0.0,0.0,0.0,0.465,3.116,5.46613,5.46613,5.00708,5.00708,0.45905,3.96336,0.22136,0.0,0.0,0.0,0.0,0.06823,0.00351,0.03188,0.0,0.04878,0.03594,0.0,0.0,0.0,0.0,0.63403,0.45905,0.0,0.0,3.415,1.312,28.291,0.0,0.0,2.736,0.29,0.0,0.0,45.642,62.247,47.774,69.861,70.0,70.0,101.402,0.0,0.0,45.86,45.86,100.0,11.408,0.0,0.0
2007-01-03T07:00:00,2007-01-03T07:00:00,2007-01-03T12:00:00Z,20.5,4.051,6.676,3.004,0.166,0.0,0.0,0.0,0.0,0.204,0.01,0.022,0.0,0.038,0.028,0.0,0.0,0.0,0.0,0.579,6.676,6.65051,6.65051,5.6671,5.6671,0.98341,4.20178,0.23211,0.0,0.0,0.0,0.0,0.28551,0.01467,0.03095,0.0,0.05284,0.03894,0.0,0.0,0.0,0.0,0.81029,0.98341,0.0,0.0,6.148,2.361,29.574,0.0,0.0,4.918,0.281,0.0,0.0,45.298,63.37,47.609,69.969,70.0,70.0,128.481,0.0,0.0,44.96,44.41,96.0,16.106,0.0,0.0
2007-01-03T08:00:00,2007-01-03T08:00:00,2007-01-03T13:00:00Z,13.636,3.996,0.0,2.859,0.156,0.0,0.0,0.0,0.0,0.252,0.013,0.021,0.0,0.04,0.029,0.0,0.0,0.0,0.0,0.626,0.0,5.49149,5.49149,5.49149,5.49149,0.0,3.9284,0.21421,0.0,0.0,0.0,0.0,0.34605,0.01779,0.02953,0.0,0.05464,0.04026,0.0,0.0,0.0,0.0,0.8606,0.0,0.0,0.0,0.0,0.0,28.153,0.0,0.0,0.0,0.274,0.0,0.0,45.184,63.663,47.581,69.993,70.0,70.0,128.63,0.0,0.0,44.96,44.96,100.0,16.106,0.0,0.0
2007-01-03T09:00:00,2007-01-03T09:00:00,2007-01-03T14:00:00Z,13.226,3.5,1.282,2.742,0.148,0.0,0.0,0.0,0.0,0.05,0.003,0.021,0.0,0.041,0.03,0.0,0.0,0.0,0.0,0.465,1.282,4.08279,4.08279,3.8939,3.8939,0.18889,3.05067,0.1652,0.0,0.0,0.0,0.0,0.05569,0.00286,0.02321,0.0,0.04534,0.03341,0.0,0.0,0.0,0.0,0.51752,0.18889,0.0,0.0,0.0,0.0,26.933,0.0,0.0,0.0,0.269,0.0,0.0,45.402,63.555,47.647,69.999,70.0,70.0,114.738,0.0,0.0,44.96,43.995,93.0,13.645,8.242,0.0
2007-01-03T10:00:00,2007-01-03T10:00:00,2007-01-03T15:00:00Z,13.337,3.42,1.666,2.67,0.144,0.0,0.0,0.0,0.0,0.05,0.003,0.018,0.0,0.041,0.03,0.0,0.0,0.0,0.0,0.465,1.666,3.38974,3.38974,3.14431,3.14431,0.24543,2.45448,0.13241,0.0,0.0,0.0,0.0,0.04602,0.00237,0.01627,0.0,0.03747,0.02761,0.0,0.0,0.0,0.0,0.42768,0.24543,0.0,0.0,1.901,0.73,26.181,0.0,0.0,1.526,0.277,0.0,0.0,45.883,63.492,47.751,70.0,70.0,70.0,120.816,0.0,0.0,44.96,43.995,93.0,14.764,19.654,0.0
2007-01-03T11:00:00,2007-01-03T11:00:00,2007-01-03T16:00:00Z,18.836,3.537,6.767,2.756,0.15,0.0,0.0,0.0,0.0,0.05,0.003,0.014,0.03,0.04,0.029,0.0,0.0,0.0,0.0,0.465,6.767,4.07867,4.07867,3.08195,3.08195,0.99672,2.40163,0.13071,0.0,0.0,0.0,0.0,0.04362,0.00224,0.01212,0.02614,0.03465,0.02553,0.0,0.0,0.0,0.0,0.40532,0.99672,0.0,0.0,6.67,2.562,26.864,0.0,0.0,5.333,0.276,0.0,0.0,45.949,63.489,47.859,70.0,70.0,70.0,58.326,99.99,0.0,43.88,42.937,93.0,12.527,28.847,0.0
2007-01-03T12:00:00,2007-01-03T12:00:00,2007-01-03T17:00:00Z,12.92,3.365,1.439,2.626,0.142,0.0,0.0,0.0,0.0,0.05,0.003,0.009,0.0,0.04,0.029,0.0,0.0,0.0,0.0,0.465,1.439,3.0924,3.0924,2.88042,2.88042,0.21199,2.24809,0.12178,0.0,0.0,0.0,0.0,0.04286,0.0022,0.00812,0.0,0.03404,0.02508,0.0,0.0,0.0,0.0,0.39825,0.21199,0.0,0.0,0.0,0.0,25.538,0.0,0.0,0.0,0.271,0.0,0.0,46.347,63.768,47.973,70.0,70.0,70.0,130.172,0.0,0.0,43.88,42.937,93.0,16.106,42.161,0.0
2007-01-03T13:00:00,2007-01-03T13:00:00,2007-01-03T18:00:00Z,11.217,3.287,0.0,2.551,0.138,0.0,0.0,0.0,0.0,0.05,0.003,0.008,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.465,0.0,2.77787,2.77787,2.77787,2.77787,0.0,2.15589,0.1167,0.0,0.0,0.0,0.0,0.0423,0.00217,0.00641,0.0,0.03528,0.026,0.0,0.0,0.0,0.0,0.39312,0.0,0.0,0.0,0.0,0.0,24.682,0.0,0.0,0.0,0.28,0.0,0.0,46.469,63.62,48.1,70.0,70.0,72.0,134.514,0.0,0.0,43.7,43.03,95.0,16.777,37.406,0.0
2007-01-03T14:00:00,2007-01-03T14:00:00,2007-01-03T19:00:00Z,11.177,3.276,0.0,2.54,0.138,0.0,0.0,0.0,0.0,0.05,0.003,0.007,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.465,0.0,2.77374,2.77374,2.77374,2.77374,0.0,2.15107,0.11687,0.0,0.0,0.0,0.0,0.04239,0.00218,0.00589,0.0,0.03536,0.02605,0.0,0.0,0.0,0.0,0.39394,0.0,0.0,0.0,0.0,0.0,24.432,0.0,0.0,0.0,0.277,0.0,0.0,46.01,63.497,48.083,70.0,70.0,72.0,138.268,0.0,0.0,42.98,42.98,100.0,17.224,35.821,0.0
2007-01-03T15:00:00,2007-01-03T15:00:00,2007-01-03T20:00:00Z,10.834,3.175,0.0,2.445,0.132,0.0,0.0,0.0,0.0,0.05,0.003,0.007,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.465,0.0,2.76216,2.76216,2.76216,2.76216,0.0,2.12732,0.1152,0.0,0.0,0.0,0.0,0.04355,0.00224,0.00605,0.0,0.03632,0.02676,0.0,0.0,0.0,0.0,0.40471,0.0,0.0,0.0,0.0,0.0,23.472,0.0,0.0,0.0,0.273,0.0,0.0,46.063,63.546,48.238,70.0,70.0,72.0,112.376,0.0,0.0,42.98,42.053,93.0,12.527,30.432,0.0
2007-01-03T16:00:00,2007-01-03T16:00:00,2007-01-03T21:00:00Z,10.906,3.196,0.0,2.466,0.135,0.0,0.0,0.0,0.0,0.05,0.003,0.008,0.0,0.041,0.03,0.0,0.0,0.0,0.0,0.465,0.0,2.86659,2.86659,2.86659,2.86659,0.0,2.21121,0.12066,0.0,0.0,0.0,0.0,0.0449,0.00231,0.0068,0.0,0.03656,0.02693,0.0,0.0,0.0,0.0,0.41722,0.0,0.0,0.0,0.0,0.0,23.451,0.0,0.0,0.0,0.269,0.0,0.0,45.166,63.395,48.146,70.0,70.0,72.0,114.128,0.0,0.0,41.9,40.994,93.0,12.527,21.556,0.0
2007-01-03T17:00:00,2007-01-03T17:00:00,2007-01-03T22:00:00Z,15.104,4.005,1.439,2.369,0.13,0.0,0.0,0.0,0.0,0.282,0.015,0.012,0.0,0.044,0.032,0.0,0.0,0.0,0.439,0.682,1.439,4.97527,4.97527,4.76325,4.76325,0.21202,2.81761,0.15405,0.0,0.0,0.0,0.0,0.33576,0.01726,0.01429,0.0,0.05203,0.03833,0.0,0.0,0.0,0.5224,0.81153,0.21202,0.0,0.0,0.0,0.0,22.33,0.0,0.0,0.0,0.282,0.0,0.0,43.921,63.395,47.839,70.0,70.0,72.0,110.78,0.0,0.0,41.0,41.0,100.0,11.408,10.144,0.0
2007-01-03T18:00:00,2007-01-03T18:00:00,2007-01-03T23:00:00Z,18.804,5.511,0.0,3.081,0.198,0.0,0.0,0.0,0.0,0.649,0.033,0.023,0.0,0.048,0.035,0.0,0.0,0.0,0.469,0.974,0.0,7.49857,7.49857,7.49857,7.49857,0.0,4.1919,0.26959,0.0,0.0,0.0,0.0,0.88292,0.04538,0.03183,0.0,0.06493,0.04784,0.0,0.0,0.0,0.63827,1.32592,0.0,0.0,0.0,0.0,0.0,20.604,0.0,0.0,0.0,0.278,0.0,0.0,42.488,63.194,47.499,70.0,70.0,72.0,101.612,0.0,0.0,39.92,39.92,100.0,8.053,0.0,0.0
2007-01-03T19:00:00,2007-01-03T19:00:00,2007-01-04T00:00:00Z,17.852,5.232,0.0,3.028,0.191,0.0,0.0,0.0,0.0,0.858,0.044,0.031,0.0,0.05,0.037,0.0,0.0,0.0,0.0,0.993,0.0,7.21714,7.21714,7.21714,7.21714,0.0,4.17737,0.26308,0.0,0.0,0.0,0.0,1.18364,0.06083,0.04273,0.0,0.06857,0.05052,0.0,0.0,0.0,0.0,1.3704,0.0,0.0,0.0,0.0,0.0,21.541,0.0,0.0,0.0,0.275,0.0,0.0,41.557,63.328,46.983,70.0,70.0,72.0,112.594,0.0,0.0,39.92,39.053,93.0,11.408,0.0,0.0
2007-01-03T20:00:00,2007-01-03T20:00:00,2007-01-04T01:00:00Z,17.946,4.358,3.075,2.104,0.128,0.0,0.0,0.0,0.0,1.012,0.052,0.041,0.0,0.048,0.035,0.0,0.0,0.0,0.0,0.937,3.075,6.45982,6.45982,6.00684,6.00684,0.45299,2.8997,0.17704,0.0,0.0,0.0,0.0,1.39543,0.07172,0.05664,0.0,0.06577,0.04846,0.0,0.0,0.0,0.0,1.29208,0.45299,0.0,0.0,2.86,1.099,16.187,0.0,0.0,2.286,0.276,0.0,0.0,41.025,63.444,46.408,67.58,67.0,72.0,142.318,0.0,0.0,39.92,39.053,93.0,17.224,0.0,0.0
2007-01-03T21:00:00,2007-01-03T21:00:00,2007-01-04T02:00:00Z,15.393,4.089,1.439,1.926,0.118,0.0,0.0,0.0,0.0,0.976,0.05,0.058,0.0,0.047,0.034,0.0,0.0,0.0,0.0,0.88,1.439,5.83767,5.83767,5.62567,5.62567,0.212,2.64971,0.16257,0.0,0.0,0.0,0.0,1.34247,0.069,0.07914,0.0,0.06428,0.04736,0.0,0.0,0.0,0.0,1.21115,0.212,0.0,0.0,0.0,0.0,13.951,0.0,0.0,0.0,0.274,0.0,0.0,40.446,61.819,46.008,67.127,67.0,72.0,140.066,0.0,0.0,39.2,38.836,97.0,17.224,0.0,0.0
2007-01-03T22:00:00,2007-01-03T22:00:00,2007-01-04T03:00:00Z,14.954,4.094,0.984,2.147,0.136,0.0,0.0,0.0,0.0,0.782,0.04,0.066,0.0,0.046,0.034,0.0,0.0,0.0,0.0,0.843,0.984,5.80679,5.80679,5.66177,5.66177,0.14501,2.9689,0.18796,0.0,0.0,0.0,0.0,1.08134,0.05557,0.0918,0.0,0.06324,0.0466,0.0,0.0,0.0,0.0,1.16636,0.14501,0.0,0.0,0.955,0.367,14.937,0.0,0.0,0.762,0.282,0.0,0.0,39.994,61.07,45.675,67.029,67.0,72.0,139.943,0.0,0.0,38.84,38.84,100.0,17.224,0.0,0.0
2007-01-03T23:00:00,2007-01-03T23:00:00,2007-01-04T04:00:00Z,22.908,3.856,9.753,2.539,0.162,0.0,0.0,0.0,0.0,0.366,0.019,0.058,0.03,0.044,0.032,0.0,0.0,0.0,0.0,0.607,9.753,6.77628,6.77628,5.33969,5.33969,1.43659,3.51577,0.22414,0.0,0.0,0.0,0.0,0.50629,0.02602,0.07967,0.04155,0.06058,0.04464,0.0,0.0,0.0,0.0,0.84104,1.43659,0.0,0.0,9.516,3.655,18.469,0.0,0.0,7.619,0.287,0.0,0.0,40.332,61.386,45.623,67.008,67.0,72.0,55.758,99.99,0.0,39.92,39.052,93.0,11.408,0.0,0.0
2007-01-04T00:00:00,2007-01-04T00:00:00,2007-01-04T05:00:00Z,14.825,3.914,1.471,2.884,0.19,0.0,0.0,0.0,0.0,0.151,0.008,0.04,0.0,0.041,0.03,0.0,0.0,0.0,0.0,0.57,1.471,5.66386,5.66386,5.44724,5.44724,0.21662,4.01409,0.26412,0.0,0.0,0.0,0.0,0.21058,0.01082,0.05543,0.0,0.05673,0.0418,0.0,0.0,0.0,0.0,0.79367,0.21662,0.0,0.0,0.952,0.366,20.243,0.0,0.0,0.762,0.285,0.0,0.0,39.878,62.079,45.309,67.002,67.0,72.0,119.6,0.0,0.0,38.84,38.84,100.0,13.645,0.0,0.0
