Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Freezer,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Electricity: Pool Pump,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Freezer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Electricity: Pool Pump,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Crawlspace - Vented,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-06-30T15:00:00,2007-06-30T16:00:00,2007-06-30T20:00:00Z,13.408,3.015,3.121,0.0,1.55,0.38,0.062,0.001,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.006,0.579,0.344,0.0,3.121,2.51344,2.51344,2.05375,2.05375,0.45969,0.0,1.05602,0.25865,0.04238,0.00086,0.0,0.03636,0.02679,0.0,0.0,0.0,0.0,0.00399,0.39455,0.23414,0.0,0.45969,0.0,0.0,3.833,1.288,0.0,17.116,2.099,0.398,0.0,0.0,106.253,79.338,75.0,70.0,75.0,78.929,0.0,0.0,84.2,68.493,45.0,9.171,63.717,219.363
2007-06-30T16:00:00,2007-06-30T17:00:00,2007-06-30T21:00:00Z,12.22,3.129,1.544,0.0,1.662,0.417,0.088,0.002,0.0,0.057,0.042,0.0,0.0,0.0,0.0,0.007,0.644,0.208,0.0,1.544,2.44658,2.44658,2.21915,2.21915,0.22743,0.0,1.17894,0.29605,0.06231,0.00141,0.0,0.04062,0.02993,0.0,0.0,0.0,0.0,0.00529,0.45675,0.14786,0.0,0.22743,0.0,0.0,3.178,1.068,0.0,18.985,1.738,0.397,0.0,0.0,102.414,78.827,75.0,70.0,75.0,74.202,0.0,0.0,82.4,68.988,51.0,9.171,57.694,199.392
2007-06-30T17:00:00,2007-06-30T18:00:00,2007-06-30T22:00:00Z,15.822,3.243,4.758,0.0,1.758,0.443,0.092,0.004,0.0,0.062,0.046,0.0,0.0,0.0,0.0,0.01,0.698,0.13,0.0,4.758,3.105,3.105,2.40418,2.40418,0.70083,0.0,1.30339,0.32833,0.0679,0.00295,0.0,0.04633,0.03413,0.0,0.0,0.0,0.0,0.00752,0.51754,0.09608,0.0,0.70083,0.0,0.0,4.778,1.605,0.0,20.216,2.62,0.398,0.0,0.0,98.669,78.781,75.0,70.0,75.0,74.202,0.0,0.0,82.4,67.051,45.0,9.171,59.596,147.087
2007-06-30T18:00:00,2007-06-30T19:00:00,2007-06-30T23:00:00Z,16.134,3.297,4.884,0.0,1.737,0.447,0.102,0.005,0.0,0.065,0.048,0.096,0.0,0.0,0.0,0.012,0.711,0.073,0.0,4.884,3.43653,3.43653,2.71706,2.71706,0.71947,0.0,1.43182,0.36825,0.08406,0.00414,0.0,0.05364,0.03952,0.07939,0.0,0.0,0.0,0.00994,0.58593,0.06036,0.0,0.71947,0.0,0.835,5.74,1.928,0.0,20.583,3.484,0.397,0.0,0.0,93.4,78.363,75.0,70.0,75.0,62.358,0.0,0.0,80.6,65.615,45.0,8.053,37.406,114.753
2007-06-30T19:00:00,2007-06-30T20:00:00,2007-07-01T00:00:00Z,16.504,3.386,4.951,0.0,1.605,0.428,0.124,0.006,0.0,0.062,0.046,0.149,0.0,0.0,0.236,0.013,0.671,0.045,0.0,4.951,4.36976,4.36976,3.64048,3.64048,0.72928,0.0,1.7256,0.46044,0.1335,0.00676,0.0,0.06718,0.0495,0.16018,0.0,0.0,0.25358,0.01379,0.72148,0.04847,0.0,0.72928,0.0,1.873,5.747,1.931,0.0,19.976,3.908,0.397,0.0,0.0,86.802,77.627,75.0,70.0,75.0,31.34,0.0,0.0,77.0,64.23,50.0,4.698,18.386,68.472
2007-06-30T20:00:00,2007-06-30T21:00:00,2007-07-01T01:00:00Z,13.733,3.132,3.045,0.0,1.414,0.397,0.158,0.009,0.0,0.061,0.045,0.0,0.0,0.0,0.382,0.014,0.63,0.023,0.0,3.045,4.30058,4.30058,3.85208,3.85208,0.4485,0.0,1.73939,0.48775,0.19439,0.01069,0.0,0.07524,0.05544,0.0,0.0,0.0,0.47006,0.01671,0.77469,0.02772,0.0,0.4485,0.0,1.752,0.957,0.322,0.0,18.806,1.242,0.398,0.0,0.0,78.767,76.646,75.0,70.0,75.0,32.346,0.0,0.0,71.6,62.394,60.0,3.355,0.0,0.0
2007-06-30T21:00:00,2007-06-30T22:00:00,2007-07-01T02:00:00Z,9.777,2.426,1.5,0.0,1.117,0.325,0.193,0.01,0.03,0.06,0.044,0.0,0.0,0.0,0.013,0.013,0.604,0.017,0.0,1.5,2.98517,2.98517,2.76418,2.76418,0.22099,0.0,1.27256,0.37039,0.2197,0.0117,0.03419,0.06824,0.05028,0.0,0.0,0.0,0.01451,0.01504,0.68834,0.01926,0.0,0.22099,0.0,1.834,0.0,0.0,0.0,15.661,0.751,0.397,0.0,0.0,71.424,75.701,75.0,70.0,75.0,18.16,99.99,0.0,66.2,62.772,83.0,0.0,0.0,0.0
2007-06-30T22:00:00,2007-06-30T23:00:00,2007-07-01T03:00:00Z,15.857,1.948,9.211,0.0,0.919,0.267,0.103,0.009,0.0,0.057,0.042,0.0,0.0,0.0,0.0,0.009,0.525,0.017,0.0,9.211,3.7412,3.7412,2.38436,2.38436,1.35683,0.0,1.1245,0.32636,0.12585,0.0109,0.0,0.07012,0.05167,0.0,0.0,0.0,0.0,0.01138,0.6429,0.02069,0.0,1.35683,0.0,1.614,11.976,4.023,0.0,12.915,7.218,0.397,0.0,0.0,67.526,75.903,75.0,70.0,75.0,54.073,0.0,0.0,65.84,63.459,88.0,0.671,0.0,0.0
2007-06-30T23:00:00,2007-07-01T00:00:00,2007-07-01T04:00:00Z,7.14,1.649,1.514,0.0,0.775,0.225,0.031,0.006,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.007,0.496,0.017,0.0,1.514,2.45758,2.45758,2.23459,2.23459,0.22298,0.0,1.05039,0.30442,0.04161,0.00837,0.0,0.07233,0.05329,0.0,0.0,0.0,0.0,0.00912,0.67214,0.02291,0.0,0.22298,0.0,0.0,1.923,0.646,0.0,10.936,1.049,0.396,0.0,0.0,64.829,75.948,75.0,70.0,75.0,55.61,0.0,0.0,65.48,63.111,88.0,1.342,0.0,0.0
2007-07-01T00:00:00,2007-07-01T01:00:00,2007-07-01T05:00:00Z,8.029,1.438,3.122,0.0,0.628,0.182,0.02,0.005,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.006,0.491,0.017,0.0,3.122,2.4694,2.4694,2.00948,2.00948,0.45991,0.0,0.87761,0.25375,0.0275,0.00668,0.0,0.07277,0.05362,0.0,0.0,0.0,0.0,0.00848,0.68558,0.02349,0.0,0.45991,0.0,0.0,3.833,1.288,0.0,8.847,2.09,0.397,0.0,0.0,62.794,75.835,75.0,70.0,75.0,57.323,0.0,0.0,65.12,63.956,94.0,2.013,0.0,0.0
2007-07-01T01:00:00,2007-07-01T02:00:00,2007-07-01T06:00:00Z,5.829,1.278,1.469,0.0,0.516,0.149,0.015,0.005,0.0,0.051,0.037,0.0,0.0,0.0,0.0,0.006,0.482,0.017,0.0,1.469,1.99284,1.99284,1.7764,1.7764,0.21644,0.0,0.7171,0.20712,0.02127,0.00665,0.0,0.07059,0.05201,0.0,0.0,0.0,0.0,0.00818,0.6701,0.02337,0.0,0.21644,0.0,0.0,0.0,0.0,0.0,7.25,0.0,0.402,0.0,0.0,62.242,75.86,75.0,70.0,75.0,58.362,0.0,0.0,64.94,64.167,96.0,2.461,0.0,0.0
2007-07-01T02:00:00,2007-07-01T03:00:00,2007-07-01T07:00:00Z,3.872,1.135,0.0,0.0,0.412,0.119,0.013,0.005,0.0,0.049,0.036,0.0,0.0,0.0,0.0,0.006,0.478,0.017,0.0,0.0,1.55459,1.55459,1.55459,1.55459,0.0,0.0,0.56433,0.1628,0.01796,0.00641,0.0,0.06777,0.04993,0.0,0.0,0.0,0.0,0.00806,0.6543,0.02303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.782,0.0,0.399,0.0,0.0,62.061,75.785,75.0,70.0,75.0,60.451,0.0,0.0,64.58,63.811,96.0,3.132,0.0,0.0
2007-07-01T03:00:00,2007-07-01T04:00:00,2007-07-01T08:00:00Z,3.579,1.049,0.0,0.0,0.324,0.093,0.013,0.005,0.0,0.048,0.035,0.0,0.0,0.0,0.0,0.005,0.502,0.022,0.0,0.0,1.43741,1.43741,1.43741,1.43741,0.0,0.0,0.44387,0.12794,0.01797,0.00641,0.0,0.06601,0.04863,0.0,0.0,0.0,0.0,0.0073,0.68857,0.03071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.538,0.0,0.389,0.0,0.0,61.759,75.69,75.0,70.0,75.0,62.789,0.0,0.0,64.22,63.455,96.0,3.803,0.0,0.0
2007-07-01T04:00:00,2007-07-01T05:00:00,2007-07-01T09:00:00Z,4.785,0.972,1.469,0.0,0.248,0.072,0.013,0.005,0.0,0.047,0.035,0.0,0.0,0.0,0.0,0.005,0.502,0.045,0.0,1.469,1.55018,1.55018,1.33373,1.33373,0.21645,0.0,0.34089,0.0982,0.01799,0.00656,0.0,0.06432,0.04739,0.0,0.0,0.0,0.0,0.00731,0.68956,0.06151,0.0,0.21645,0.0,0.0,0.0,0.0,0.0,3.471,0.0,0.405,0.0,0.0,61.552,75.585,75.0,70.0,75.0,65.387,0.0,0.0,63.86,63.29,97.0,4.474,0.0,0.0
2007-07-01T05:00:00,2007-07-01T06:00:00,2007-07-01T10:00:00Z,8.073,0.95,4.832,0.0,0.202,0.057,0.013,0.005,0.0,0.047,0.035,0.0,0.0,0.0,0.0,0.005,0.502,0.084,0.0,4.832,2.00797,2.00797,1.29625,1.29625,0.71172,0.0,0.27583,0.07758,0.01789,0.00638,0.0,0.06394,0.04711,0.0,0.0,0.0,0.0,0.00727,0.68558,0.11467,0.0,0.71172,0.0,0.0,5.739,1.928,0.0,2.731,3.13,0.397,0.0,0.0,63.344,76.178,75.0,70.0,75.0,58.23,0.0,0.0,66.92,66.124,96.0,5.592,0.0,0.0
2007-07-01T06:00:00,2007-07-01T07:00:00,2007-07-01T11:00:00Z,5.295,1.107,1.517,0.0,0.22,0.06,0.013,0.005,0.0,0.049,0.036,0.0,0.0,0.0,0.07,0.005,0.502,0.146,0.0,1.517,1.66037,1.66037,1.4369,1.4369,0.22348,0.0,0.28544,0.07829,0.01701,0.00594,0.0,0.06419,0.0473,0.0,0.0,0.0,0.09077,0.00691,0.65201,0.18903,0.0,0.22348,0.0,0.0,2.09,0.702,0.0,2.867,1.144,0.399,0.0,0.0,66.88,76.851,75.0,70.0,75.0,47.393,0.0,0.0,69.98,67.229,87.0,5.592,14.582,6.34
2007-07-01T07:00:00,2007-07-01T08:00:00,2007-07-01T12:00:00Z,8.184,1.714,2.336,0.0,0.292,0.078,0.073,0.004,0.0,0.052,0.038,0.0,0.0,0.0,0.382,0.008,0.54,0.247,0.0,2.336,1.97977,1.97977,1.63564,1.63564,0.34413,0.0,0.27837,0.07448,0.06932,0.00407,0.0,0.0497,0.03662,0.0,0.0,0.0,0.36481,0.00737,0.51563,0.23528,0.0,0.34413,0.0,0.0,2.641,0.887,0.0,3.663,1.435,0.395,0.0,0.0,72.547,77.403,75.0,70.0,75.0,36.756,0.0,0.0,72.86,68.152,79.0,5.592,25.043,131.554
2007-07-01T08:00:00,2007-07-01T09:00:00,2007-07-01T13:00:00Z,7.824,2.089,0.696,0.0,0.408,0.105,0.072,0.004,0.0,0.053,0.039,0.0,0.0,0.0,0.382,0.006,0.549,0.471,0.0,0.696,1.79962,1.79962,1.69715,1.69715,0.10246,0.0,0.33156,0.08534,0.05814,0.00304,0.0,0.04336,0.03195,0.0,0.0,0.0,0.31054,0.00493,0.44595,0.38235,0.0,0.10246,0.0,0.0,0.0,0.0,0.0,4.853,0.0,0.407,0.0,0.0,80.518,78.253,75.0,70.0,75.0,43.194,0.0,0.0,77.0,69.206,68.0,6.711,38.991,188.614
2007-07-01T09:00:00,2007-07-01T10:00:00,2007-07-01T14:00:00Z,8.114,2.378,0.0,0.0,0.52,0.13,0.041,0.003,0.0,0.053,0.039,0.0,0.0,0.0,0.382,0.005,0.526,0.678,0.0,0.0,1.81337,1.81337,1.81337,1.81337,0.0,0.0,0.39638,0.09918,0.03115,0.00238,0.0,0.0407,0.02999,0.0,0.0,0.0,0.29149,0.00381,0.40129,0.51699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.944,0.0,0.397,0.0,0.0,91.264,78.918,75.0,70.0,75.0,52.438,0.0,0.0,79.88,70.962,65.0,6.711,46.916,203.513
2007-07-01T10:00:00,2007-07-01T11:00:00,2007-07-01T15:00:00Z,10.331,2.597,1.469,0.0,0.672,0.167,0.04,0.002,0.0,0.052,0.038,0.0,0.0,0.0,0.382,0.005,0.526,0.712,0.0,1.469,2.14311,2.14311,1.92671,1.92671,0.2164,0.0,0.49883,0.12383,0.02952,0.00185,0.0,0.03863,0.02846,0.0,0.0,0.0,0.28357,0.00375,0.39039,0.52788,0.0,0.2164,0.0,0.0,0.0,0.0,0.0,7.592,0.0,0.39,0.0,0.0,97.731,79.171,75.0,70.0,75.0,50.795,0.0,0.0,80.96,71.059,62.0,5.592,59.596,219.997
2007-07-01T11:00:00,2007-07-01T12:00:00,2007-07-01T16:00:00Z,9.944,2.464,1.536,0.0,0.865,0.206,0.013,0.002,0.0,0.052,0.038,0.0,0.0,0.0,0.102,0.005,0.502,0.678,0.0,1.536,2.04785,2.04785,1.82159,1.82159,0.22627,0.0,0.63942,0.15244,0.00969,0.00123,0.0,0.03849,0.02836,0.0,0.0,0.0,0.07544,0.00394,0.37142,0.50114,0.0,0.22627,0.0,0.0,2.871,0.964,0.0,9.271,1.571,0.399,0.0,0.0,104.814,80.079,75.0,70.0,75.0,68.562,0.0,0.0,84.92,72.34,55.0,6.711,56.426,238.383
2007-07-01T12:00:00,2007-07-01T13:00:00,2007-07-01T17:00:00Z,10.377,2.604,1.491,0.0,1.061,0.254,0.013,0.001,0.0,0.055,0.04,0.0,0.0,0.0,0.0,0.005,0.502,0.672,0.0,1.491,2.1476,2.1476,1.92797,1.92797,0.21962,0.0,0.78519,0.18819,0.00971,0.00092,0.0,0.04048,0.02982,0.0,0.0,0.0,0.0,0.00394,0.37198,0.49774,0.0,0.21962,0.0,0.0,0.954,0.32,0.0,11.432,0.522,0.398,0.0,0.0,105.704,80.115,75.0,70.0,75.0,95.117,0.0,0.0,84.92,71.694,53.0,11.408,76.714,229.824
2007-07-01T13:00:00,2007-07-01T14:00:00,2007-07-01T18:00:00Z,14.22,2.728,4.913,0.0,1.303,0.303,0.013,0.001,0.0,0.055,0.04,0.0,0.0,0.0,0.0,0.005,0.502,0.504,0.0,4.913,2.76284,2.76284,2.0392,2.0392,0.72364,0.0,0.97439,0.22657,0.0098,0.00085,0.0,0.04087,0.03012,0.0,0.0,0.0,0.0,0.00398,0.37563,0.37698,0.0,0.72364,0.0,0.0,6.71,2.254,0.0,13.507,3.661,0.397,0.0,0.0,108.656,80.589,75.0,70.0,75.0,95.056,0.0,0.0,87.98,73.922,52.0,10.29,49.135,255.184
2007-07-01T14:00:00,2007-07-01T15:00:00,2007-07-01T19:00:00Z,12.122,3.109,1.514,0.0,1.661,0.381,0.013,0.001,0.03,0.055,0.04,0.0,0.0,0.0,0.0,0.005,0.502,0.42,0.0,1.514,2.61703,2.61703,2.39404,2.39404,0.22299,0.0,1.27916,0.29305,0.0101,0.00088,0.0231,0.0421,0.03102,0.0,0.0,0.0,0.0,0.0041,0.38693,0.3236,0.0,0.22299,0.0,0.0,1.923,0.646,0.0,16.858,1.045,0.395,0.0,0.0,107.606,80.986,75.0,70.0,75.0,41.72,99.99,0.0,89.96,73.053,45.0,8.053,94.149,69.423
2007-07-01T15:00:00,2007-07-01T16:00:00,2007-07-01T20:00:00Z,13.996,3.208,3.05,0.0,1.834,0.417,0.013,0.001,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.005,0.502,0.342,0.0,3.05,3.00243,3.00243,2.5532,2.5532,0.44923,0.0,1.4597,0.33216,0.01043,0.00099,0.0,0.04248,0.0313,0.0,0.0,0.0,0.0,0.00424,0.39989,0.27201,0.0,0.44923,0.0,0.0,2.369,0.796,0.0,18.442,1.299,0.399,0.0,0.0,107.054,80.551,75.0,70.0,75.0,82.892,0.0,0.0,90.86,73.398,44.0,5.592,103.975,60.864
2007-07-01T16:00:00,2007-07-01T17:00:00,2007-07-01T21:00:00Z,17.321,3.088,6.783,0.0,1.759,0.43,0.037,0.002,0.0,0.057,0.042,0.0,0.0,0.0,0.0,0.006,0.548,0.207,0.0,6.783,3.52654,3.52654,2.52735,2.52735,0.99919,0.0,1.43927,0.35157,0.03059,0.00162,0.0,0.04687,0.03454,0.0,0.0,0.0,0.0,0.00492,0.44833,0.16965,0.0,0.99919,0.0,0.0,8.723,2.931,0.0,19.228,4.762,0.397,0.0,0.0,101.675,78.778,75.0,70.0,75.0,80.821,0.0,0.0,84.92,75.442,65.0,9.171,115.387,37.723
2007-07-01T17:00:00,2007-07-01T18:00:00,2007-07-01T22:00:00Z,11.449,3.355,0.0,0.0,1.877,0.46,0.039,0.004,0.0,0.062,0.046,0.0,0.0,0.0,0.166,0.007,0.566,0.129,0.0,0.0,2.86125,2.86125,2.86125,2.86125,0.0,0.0,1.60033,0.39225,0.03302,0.00337,0.0,0.05328,0.03926,0.0,0.0,0.0,0.14114,0.00588,0.48284,0.10989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.519,0.0,0.398,0.0,0.0,99.436,79.319,75.0,70.0,75.0,80.821,0.0,0.0,84.92,74.838,63.0,9.171,47.233,166.424
2007-07-01T18:00:00,2007-07-01T19:00:00,2007-07-01T23:00:00Z,13.936,3.654,1.469,0.0,1.882,0.479,0.071,0.005,0.0,0.065,0.048,0.0,0.0,0.0,0.382,0.01,0.639,0.073,0.0,1.469,3.76625,3.76625,3.54986,3.54986,0.2164,0.0,1.82899,0.4651,0.06901,0.00485,0.0,0.06324,0.04659,0.0,0.0,0.0,0.37138,0.00947,0.62046,0.07077,0.0,0.2164,0.0,0.0,0.0,0.0,0.0,21.584,0.0,0.388,0.0,0.0,94.641,78.613,75.0,70.0,75.0,58.881,0.0,0.0,81.86,73.294,67.0,6.711,55.475,30.749
2007-07-01T19:00:00,2007-07-01T20:00:00,2007-07-02T00:00:00Z,12.966,3.357,1.513,0.0,1.774,0.46,0.086,0.006,0.0,0.062,0.046,0.0,0.0,0.0,0.255,0.01,0.612,0.045,0.0,1.513,4.29274,4.29274,4.06993,4.06993,0.22281,0.0,2.15131,0.558,0.10393,0.00756,0.0,0.07577,0.05582,0.0,0.0,0.0,0.30915,0.01244,0.74159,0.05435,0.0,0.22281,0.0,0.0,1.906,0.64,0.0,20.855,1.045,0.399,0.0,0.0,89.154,78.037,75.0,70.0,75.0,46.881,0.0,0.0,79.88,73.421,74.0,5.592,17.118,65.619
2007-07-01T20:00:00,2007-07-01T21:00:00,2007-07-02T01:00:00Z,18.676,2.793,9.146,0.0,1.545,0.407,0.108,0.009,0.0,0.061,0.045,0.0,0.0,0.0,0.0,0.011,0.585,0.022,0.0,9.146,5.12462,5.12462,3.77734,3.77734,1.34728,0.0,2.08935,0.55044,0.14663,0.01167,0.0,0.08275,0.06097,0.0,0.0,0.0,0.0,0.01455,0.79067,0.03031,0.0,1.34728,0.0,0.551,12.432,4.177,0.0,18.591,7.016,0.397,0.0,0.0,83.601,77.795,75.0,70.0,75.0,39.556,0.0,0.0,77.9,73.627,82.0,5.592,0.0,0.0
2007-07-01T21:00:00,2007-07-01T22:00:00,2007-07-02T02:00:00Z,17.057,2.965,6.941,0.0,1.365,0.37,0.132,0.01,0.03,0.06,0.044,0.36,0.0,0.0,0.0,0.011,0.567,0.017,0.0,6.941,4.81447,4.81447,3.79201,3.79201,1.02245,0.0,1.74593,0.47278,0.16838,0.01303,0.03837,0.0766,0.05644,0.4599,0.0,0.0,0.0,0.01344,0.72564,0.0215,0.0,1.02245,0.0,2.54,8.1,2.721,0.0,17.08,5.453,0.397,0.0,0.0,78.903,77.44,75.0,70.0,75.0,7.094,99.99,0.0,74.84,72.829,91.0,5.592,0.0,0.0
2007-07-01T22:00:00,2007-07-01T23:00:00,2007-07-02T03:00:00Z,10.366,2.6,1.493,0.0,1.24,0.338,0.102,0.009,0.0,0.057,0.042,0.263,0.0,0.0,0.0,0.009,0.523,0.017,0.0,1.493,3.57301,3.57301,3.35311,3.35311,0.2199,0.0,1.59884,0.43533,0.13187,0.0114,0.0,0.07386,0.05442,0.3394,0.0,0.0,0.0,0.01193,0.67439,0.02167,0.0,0.2199,0.0,1.368,0.0,0.0,0.0,15.663,0.561,0.399,0.0,0.0,76.067,77.333,75.0,70.0,75.0,26.198,0.0,0.0,73.94,71.725,90.0,4.474,0.0,0.0
2007-07-01T23:00:00,2007-07-02T00:00:00,2007-07-02T04:00:00Z,13.089,2.434,4.783,0.0,1.139,0.303,0.048,0.006,0.0,0.053,0.039,0.333,0.0,0.0,0.0,0.008,0.487,0.017,0.0,4.783,4.0226,4.0226,3.31808,3.31808,0.70451,0.0,1.55231,0.41269,0.06588,0.00836,0.0,0.07275,0.0536,0.45422,0.0,0.0,0.0,0.01106,0.66429,0.02291,0.0,0.70451,0.0,1.718,3.826,1.285,0.0,13.914,2.793,0.398,0.0,0.0,75.332,77.772,75.0,70.0,75.0,40.112,0.0,0.0,75.92,71.751,82.0,6.711,0.0,0.0
2007-07-02T00:00:00,2007-07-02T01:00:00,2007-07-02T05:00:00Z,8.0,1.904,1.505,0.0,1.012,0.268,0.026,0.005,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.007,0.479,0.017,0.0,1.505,2.78445,2.78445,2.56282,2.56282,0.22163,0.0,1.36225,0.36075,0.0353,0.00644,0.0,0.07011,0.05165,0.0,0.0,0.0,0.0,0.0092,0.64449,0.02263,0.0,0.22163,0.0,2.081,0.0,0.0,0.0,12.327,0.849,0.398,0.0,0.0,74.74,77.847,75.0,70.0,75.0,58.654,0.0,0.0,75.92,72.233,84.0,9.171,0.0,0.0
2007-07-02T01:00:00,2007-07-02T02:00:00,2007-07-02T06:00:00Z,5.895,1.728,0.0,0.0,0.897,0.237,0.017,0.005,0.0,0.051,0.037,0.0,0.0,0.0,0.0,0.006,0.46,0.017,0.0,0.0,2.40213,2.40213,2.40213,2.40213,0.0,0.0,1.24704,0.32911,0.02432,0.00665,0.0,0.07059,0.05201,0.0,0.0,0.0,0.0,0.00899,0.64005,0.02337,0.0,0.0,0.0,0.282,0.0,0.0,0.0,10.903,0.115,0.394,0.0,0.0,74.423,77.901,75.0,70.0,75.0,58.654,0.0,0.0,75.92,73.182,88.0,9.171,0.0,0.0
2007-07-02T02:00:00,2007-07-02T03:00:00,2007-07-02T07:00:00Z,6.923,1.592,1.491,0.0,0.78,0.207,0.013,0.005,0.0,0.049,0.036,0.0,0.0,0.0,0.0,0.006,0.478,0.017,0.0,1.491,2.40051,2.40051,2.18088,2.18088,0.21963,0.0,1.06904,0.28425,0.01796,0.00655,0.0,0.06777,0.04993,0.0,0.0,0.0,0.0,0.00806,0.6543,0.02303,0.0,0.21963,0.0,0.0,0.953,0.32,0.0,9.585,0.52,0.399,0.0,0.0,73.686,77.761,75.0,70.0,75.0,57.518,0.0,0.0,74.84,72.139,88.0,9.171,0.0,0.0
2007-07-02T03:00:00,2007-07-02T04:00:00,2007-07-02T08:00:00Z,5.147,1.509,0.0,0.0,0.692,0.185,0.013,0.005,0.0,0.048,0.035,0.0,0.0,0.0,0.0,0.005,0.502,0.022,0.0,0.0,2.06732,2.06732,2.06732,2.06732,0.0,0.0,0.948,0.25358,0.01797,0.00655,0.0,0.06601,0.04863,0.0,0.0,0.0,0.0,0.0073,0.68857,0.03071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55,0.0,0.388,0.0,0.0,72.479,77.633,75.0,70.0,75.0,50.252,0.0,0.0,73.94,71.725,90.0,8.053,0.0,0.0
2007-07-02T04:00:00,2007-07-02T05:00:00,2007-07-02T09:00:00Z,6.338,1.427,1.469,0.0,0.61,0.165,0.013,0.005,0.0,0.047,0.035,0.0,0.0,0.0,0.0,0.005,0.502,0.045,0.0,1.469,2.17446,2.17446,1.95801,1.95801,0.21645,0.0,0.8376,0.22576,0.01799,0.00656,0.0,0.06432,0.04739,0.0,0.0,0.0,0.0,0.00731,0.68956,0.06151,0.0,0.21645,0.0,0.0,0.0,0.0,0.0,7.599,0.0,0.406,0.0,0.0,71.065,77.429,75.0,70.0,75.0,43.622,0.0,0.0,72.86,70.899,91.0,6.711,0.0,0.0
