original_FIP,station_wmo,match_location_name,county_lat,county_lon,station_lat,station_lon,distance_station_to_county_population_centroid_[mi]
G2101830,746716,Bowling_Green_Warren_Co_Ap,44.913795,-88.641293,44.48,-88.13,66.26100441046331
G2101850,724235,Louisville_Bowman_Field,44.913795,-88.641293,44.48,-88.13,24.28891431278974
G2101870,724210,Cincinnati_Northern_Ky_Ap,44.913795,-88.641293,44.48,-88.13,59.30960568854462
G2101910,724297,Cincinnati_Municipal_Ap_Lunki,44.913795,-88.641293,44.48,-88.13,43.051813992082174
G2101930,724236,Jackson_Julian_Carroll_Ap,44.913795,-88.641293,44.48,-88.13,37.36544574770554
G2101950,724117,Wise_Lonesome_Pine,44.913795,-88.641293,44.48,-88.13,54.64519704916591
G2101970,724236,Jackson_Julian_Carroll_Ap,44.913795,-88.641293,44.48,-88.13,57.92218811802747
G2101990,724243,London_Corbin_Ap,44.913795,-88.641293,44.48,-88.13,47.46096696214592
G2102030,724243,London_Corbin_Ap,44.913795,-88.641293,44.48,-88.13,41.11539515017014
G2102050,724190,Jackson-Carroll AP,44.913795,-88.641293,44.48,-88.13,68.91362517540276
G2102070,724243,London_Corbin_Ap,44.913795,-88.641293,44.48,-88.13,87.11452998912405
G2102090,724220,Lexington_Bluegrass_Ap,44.913795,-88.641293,44.48,-88.13,22.581295841217603
G2102110,724235,Louisville_Bowman_Field,44.913795,-88.641293,44.48,-88.13,38.471862254818646
G2102130,746716,Bowling_Green_Warren_Co_Ap,44.913795,-88.641293,44.48,-88.13,30.216357445640163
G2102150,724235,Louisville_Bowman_Field,44.913795,-88.641293,44.48,-88.13,33.7318294628639
G2102170,724240,Fort_Knox_Godman_Aaf,44.913795,-88.641293,44.48,-88.13,82.36465570602822
G2102190,746710,Fort_Campbell_Aaf,44.913795,-88.641293,44.48,-88.13,31.701444531331788
G2102210,746710,Fort_Campbell_Aaf,44.913795,-88.641293,44.48,-88.13,37.354866716829626
G2102250,724238,Henderson_City,44.913795,-88.641293,44.48,-88.13,28.559608058930873
G2102270,746716,Bowling_Green_Warren_Co_Ap,44.913795,-88.641293,44.48,-88.13,1.1426150954054355
G2102290,724354,Somerset_Awos,44.913795,-88.641293,44.48,-88.13,59.47101542416215
G2102310,724243,London_Corbin_Ap,44.913795,-88.641293,44.48,-88.13,73.09993688937806
G2102330,724238,Henderson_City,44.913795,-88.641293,44.48,-88.13,35.63109114217004
G2102350,724243,London_Corbin_Ap,44.913795,-88.641293,44.48,-88.13,30.55133020979659
G2102370,724236,Jackson_Julian_Carroll_Ap,44.913795,-88.641293,44.48,-88.13,24.53084218069722
G2102390,724220,Lexington_Bluegrass_Ap,44.913795,-88.641293,44.48,-88.13,11.3705004355421
G2200010,722405,Lafayette_Regional_Ap,44.913795,-88.641293,44.48,-88.13,36.78084621350553
G2200030,722404,Lake_Charles_Wb_Airp,44.913795,-88.641293,44.48,-88.13,62.74695340852981
G2200050,722317,Baton_Rouge_Ryan_Arpt,44.913795,-88.641293,44.48,-88.13,37.54487931720191
G2200070,722329,Patterson_Memorial,44.913795,-88.641293,44.48,-88.13,34.00659102776608
G2200090,722487,Alexandria_Esler_Regional_Ap,44.913795,-88.641293,44.48,-88.13,44.66201209064318
G2200110,722404,Lake_Charles_Wb_Airp,44.913795,-88.641293,44.48,-88.13,58.25182941234997
G2200130,722485,Barksdale_Afb,44.913795,-88.641293,44.48,-88.13,56.720236572015594
G2200150,722485,Barksdale_Afb,44.913795,-88.641293,44.48,-88.13,6.319944139019931
G2200170,722480,Shreveport_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,3.0438360441858485
G2200190,722404,Lake_Charles_Wb_Airp,44.913795,-88.641293,44.48,-88.13,8.832428681012875
G2200230,722400,Lake_Charles_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,18.24581994036946
G2200250,722357,Natchez_Hardy_Awos,44.913795,-88.641293,44.48,-88.13,50.38777055353652
G2200270,723419,El_Dorado_Goodwin_Field,44.913795,-88.641293,44.48,-88.13,47.34145795369023
G2200290,722357,Natchez_Hardy_Awos,44.913795,-88.641293,44.48,-88.13,23.498775788740588
G2200310,722480,Shreveport_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,38.591607162154894
G2200330,722317,Baton_Rouge_Ryan_Arpt,44.913795,-88.641293,44.48,-88.13,8.859462118686602
G2200350,722356,Greenville_Municipal,44.913795,-88.641293,44.48,-88.13,81.3719515022999
G2200370,722320,Baton Rouge Metro AP,44.913795,-88.641293,44.48,-88.13,33.197171423629754
G2200390,722405,Lafayette_Regional_Ap,44.913795,-88.641293,44.48,-88.13,65.28703615035099
G2200410,722486,Monroe_Regional_Ap,44.913795,-88.641293,44.48,-88.13,52.29401871896801
G2200430,747540,England_Afb,44.913795,-88.641293,44.48,-88.13,23.829514773001286
G2200450,722314,New_Iberia_Naas,44.913795,-88.641293,44.48,-88.13,7.81115884253555
G2200470,722317,Baton_Rouge_Ryan_Arpt,44.913795,-88.641293,44.48,-88.13,29.80456765137512
G2200490,722486,Monroe_Regional_Ap,44.913795,-88.641293,44.48,-88.13,63.683713178425386
G2200510,722310,New_Orleans_Intl_Arpt,44.913795,-88.641293,44.48,-88.13,11.140512906203345
G2200530,722404,Lake_Charles_Wb_Airp,44.913795,-88.641293,44.48,-88.13,41.57482042572216
G2200550,722405,Lafayette_Regional_Ap,44.913795,-88.641293,44.48,-88.13,6.1565778447671144
G2200570,722406,Houma_Terrebonne,44.913795,-88.641293,44.48,-88.13,13.33648390461648
G2200590,722487,Alexandria_Esler_Regional_Ap,44.913795,-88.641293,44.48,-88.13,38.701015902457044
G2200610,722486,Monroe_Regional_Ap,44.913795,-88.641293,44.48,-88.13,58.03709332233855
G2200630,722317,Baton_Rouge_Ryan_Arpt,44.913795,-88.641293,44.48,-88.13,30.08479508239272
G2200650,722357,Natchez_Hardy_Awos,44.913795,-88.641293,44.48,-88.13,87.04323526251882
G2200670,722486,Monroe_Regional_Ap,44.913795,-88.641293,44.48,-88.13,32.54907130945905
G2200690,722390,Fort_Polk_Aaf,44.913795,-88.641293,44.48,-88.13,79.30456850400664
G2200710,722315,New_Orleans_Lakefront_Ap,44.913795,-88.641293,44.48,-88.13,8.87513997120619
G2200730,722486,Monroe_Regional_Ap,44.913795,-88.641293,44.48,-88.13,9.36604666027977
G2200750,722316,New_Orleans_Alvin_Callender_F,44.913795,-88.641293,44.48,-88.13,15.8727154844852
G2200770,722320,Baton Rouge Metro AP,44.913795,-88.641293,44.48,-88.13,36.86524505705818
G2200790,747540,England_Afb,44.913795,-88.641293,44.48,-88.13,9.63589149229432
G2200810,722485,Barksdale_Afb,44.913795,-88.641293,44.48,-88.13,60.12935407450285
G2200830,722486,Monroe_Regional_Ap,44.913795,-88.641293,44.48,-88.13,30.85442520471739
G2200850,722390,Fort_Polk_Aaf,44.913795,-88.641293,44.48,-88.13,69.64128629062621
G2200870,722316,New_Orleans_Alvin_Callender_F,44.913795,-88.641293,44.48,-88.13,14.59694145984888
G2200890,722310,New_Orleans_Intl_Arpt,44.913795,-88.641293,44.48,-88.13,13.951974297852718
G2200910,722320,Baton Rouge Metro AP,44.913795,-88.641293,44.48,-88.13,52.06938486879876
G2200930,722406,Houma_Terrebonne,44.913795,-88.641293,44.48,-88.13,50.55688762048567
G2200950,722310,New_Orleans_Intl_Arpt,44.913795,-88.641293,44.48,-88.13,26.582688593692048
G2200970,722405,Lafayette_Regional_Ap,44.913795,-88.641293,44.48,-88.13,37.13365775769107
G2200990,722405,Lafayette_Regional_Ap,44.913795,-88.641293,44.48,-88.13,14.291136675136581
G2201010,722329,Patterson_Memorial,44.913795,-88.641293,44.48,-88.13,2.699107393421753
G2201030,722315,New_Orleans_Lakefront_Ap,44.913795,-88.641293,44.48,-88.13,37.895747588856125
G2201050,722310,New_Orleans_Intl_Arpt,44.913795,-88.641293,44.48,-88.13,66.5738488917926
G2201070,722357,Natchez_Hardy_Awos,44.913795,-88.641293,44.48,-88.13,38.3521474916917
G2201090,722406,Houma_Terrebonne,44.913795,-88.641293,44.48,-88.13,5.65444229715829
G2201110,722486,Monroe_Regional_Ap,44.913795,-88.641293,44.48,-88.13,46.485748349355
G2201130,722405,Lafayette_Regional_Ap,44.913795,-88.641293,44.48,-88.13,29.098676613034307
G2201150,722390,Fort_Polk_Aaf,44.913795,-88.641293,44.48,-88.13,8.020076440839183
G2201170,722315,New_Orleans_Lakefront_Ap,44.913795,-88.641293,44.48,-88.13,87.47768721283948
G2201190,722485,Barksdale_Afb,44.913795,-88.641293,44.48,-88.13,38.02957177586024
G2201210,722317,Baton_Rouge_Ryan_Arpt,44.913795,-88.641293,44.48,-88.13,14.5591398841843
G2201230,722486,Monroe_Regional_Ap,44.913795,-88.641293,44.48,-88.13,65.00260657979453
G2201250,722320,Baton Rouge Metro AP,44.913795,-88.641293,44.48,-88.13,46.9280081249699
G2201270,722486,Monroe_Regional_Ap,44.913795,-88.641293,44.48,-88.13,89.49799629915698
G2300010,726184,Auburn_Lewiston,44.913795,-88.641293,44.48,-88.13,9.92712445336679
G2300030,727130,Presque_Isle_Municip,44.913795,-88.641293,44.48,-88.13,3.946072005291181
G2300050,726060,Portland_Intl_Jetport,44.913795,-88.641293,44.48,-88.13,10.919565467964683
G2300070,726073,Waterville_Awos,44.913795,-88.641293,44.48,-88.13,47.49668721667927
G2300090,726077,Bar_Harbor_Awos,44.913795,-88.641293,44.48,-88.13,8.118966424992706
G2300110,726185,Augusta_Airport,44.913795,-88.641293,44.48,-88.13,9.3802353943234
G2300130,726079,Rockland_Knox_Awos,44.913795,-88.641293,44.48,-88.13,8.332151721158198
G2300150,727135,Wiscasset,44.913795,-88.641293,44.48,-88.13,14.907517051257432
G2300170,726184,Auburn_Lewiston,44.913795,-88.641293,44.48,-88.13,37.087584858814274
G2300190,726070,Bangor Intl AP,44.913795,-88.641293,44.48,-88.13,17.116522400072736
G2300210,726088,Bangor_International_Ap,44.913795,-88.641293,44.48,-88.13,60.27651692580127
G2300230,743920,Naval_Air_Station,44.913795,-88.641293,44.48,-88.13,7.900033925528143
G2300250,726073,Waterville_Awos,44.913795,-88.641293,44.48,-88.13,32.47351677221618
G2300270,726088,Bangor_International_Ap,44.913795,-88.641293,44.48,-88.13,40.31383125566403
G2300290,726077,Bar_Harbor_Awos,44.913795,-88.641293,44.48,-88.13,85.11362907200372
G2300310,726064,Sanford_Muni_Awos,44.913795,-88.641293,44.48,-88.13,6.956338447293463
G2400010,724053,Winchester_Rgnl,44.913795,-88.641293,44.48,-88.13,78.616936344257
G2400030,724060,Baltimore_Blt_Washngtn_IntL,44.913795,-88.641293,44.48,-88.13,13.395894884927378
G2400050,724060,Baltimore_Blt_Washngtn_IntL,44.913795,-88.641293,44.48,-88.13,22.74990381047784
G2400090,724040,Patuxent_River_Nas,44.913795,-88.641293,44.48,-88.13,29.61779069900293
G2400110,724088,Dover_Afb,44.913795,-88.641293,44.48,-88.13,42.250311103434804
G2400130,724060,Baltimore_Blt_Washngtn_IntL,44.913795,-88.641293,44.48,-88.13,48.0001084727487
G2400150,724089,Wilmington_New_Castle_Cnty_Ap,44.913795,-88.641293,44.48,-88.13,29.498589686450792
G2400170,745940,Andrews_Afb,44.913795,-88.641293,44.48,-88.13,27.805305623119853
G2400190,724040,Patuxent_River_Nas,44.913795,-88.641293,44.48,-88.13,46.72975513020184
G2400210,724055,Leesburg_Godfrey,44.913795,-88.641293,44.48,-88.13,41.82056704902957
G2400230,724176,Morgantown_Hart_Field,44.913795,-88.641293,44.48,-88.13,55.058761750766365
G2400250,724060,Baltimore_Blt_Washngtn_IntL,44.913795,-88.641293,44.48,-88.13,50.35509597802084
G2400270,724060,Baltimore_Blt_Washngtn_IntL,44.913795,-88.641293,44.48,-88.13,16.190419685541976
G2400290,724088,Dover_Afb,44.913795,-88.641293,44.48,-88.13,52.32715082537895
G2400310,724050,Washington_Dc_Reagan_Ap,44.913795,-88.641293,44.48,-88.13,25.351444346306536
G2400330,745940,Andrews_Afb,44.913795,-88.641293,44.48,-88.13,10.00260684917013
G2400350,724060,Baltimore_Blt_Washngtn_IntL,44.913795,-88.641293,44.48,-88.13,48.76129396496241
G2400370,724040,Patuxent_River_Nas,44.913795,-88.641293,44.48,-88.13,13.890545395422071
G2400390,724045,Salisbury_Wicomico_Co_Ap,44.913795,-88.641293,44.48,-88.13,29.3575671386055
G2400410,724040,Patuxent_River_Nas,44.913795,-88.641293,44.48,-88.13,59.27380953799374
G2400430,724066,Hagerstown_Rgnl_Ric,44.913795,-88.641293,44.48,-88.13,9.168998403684958
G2400450,724045,Salisbury_Wicomico_Co_Ap,44.913795,-88.641293,44.48,-88.13,8.017160604665696
G2400470,723980,Salisbury-Ocean City-Wicomico Rgnl AP,44.913795,-88.641293,44.48,-88.13,24.57752899573824
G2405100,724060,Baltimore_Blt_Washngtn_IntL,44.913795,-88.641293,44.48,-88.13,16.935043713815173
G2500010,725067,Barnstable_Muni_Boa,44.913795,-88.641293,44.48,-88.13,5.015643283521607
G2500030,725075,North_Adams,44.913795,-88.641293,44.48,-88.13,26.880349836084868
G2500050,725065,New_Bedford_Rgnl,44.913795,-88.641293,44.48,-88.13,18.987061501239506
G2500070,725066,Marthas_Vineyard,44.913795,-88.641293,44.48,-88.13,2.770861012486444
G2500090,725088,Beverly_Muni,44.913795,-88.641293,44.48,-88.13,7.459761667958468
G2500110,744910,Chicopee_Falls_Westo,44.913795,-88.641293,44.48,-88.13,42.143042268783795
G2500130,744910,Chicopee_Falls_Westo,44.913795,-88.641293,44.48,-88.13,9.04698848223843
G2500150,744910,Chicopee_Falls_Westo,44.913795,-88.641293,44.48,-88.13,13.015653930541152
G2500170,725090,Boston_Logan_IntL_Arpt,44.913795,-88.641293,44.48,-88.13,21.201699974813923
G2500190,725063,Nantucket_Memorial_Ap,44.913795,-88.641293,44.48,-88.13,2.662342924374276
G2500210,725098,Norwood_Memorial,44.913795,-88.641293,44.48,-88.13,3.676888527633977
G2500230,725064,Plymouth_Municipal,44.913795,-88.641293,44.48,-88.13,15.43836484318746
G2500250,725090,Boston_Logan_IntL_Arpt,44.913795,-88.641293,44.48,-88.13,6.2090772626380915
G2500270,725095,Worchester_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,7.198322275209737
G2600010,726395,Oscoda_Wurtsmith_Afb,44.913795,-88.641293,44.48,-88.13,24.519608793815774
G2600030,726480,Escanaba_Awos,44.913795,-88.641293,44.48,-88.13,75.45500475466739
G2600050,726350,Grand_Rapids_Kent_County_Int,44.913795,-88.641293,44.48,-88.13,42.26075775028008
G2600070,726390,Alpena_County_Regional_Ap,44.913795,-88.641293,44.48,-88.13,6.301623588416885
G2600090,726387,Traverse_City_Cherry_Capital,44.913795,-88.641293,44.48,-88.13,40.85214646274497
G2600110,726379,Saginaw_Tri_City_Intl_Ap,44.913795,-88.641293,44.48,-88.13,59.37910626240522
G2600130,727440,Hancock_Houghton_Co_Ap,44.913795,-88.641293,44.48,-88.13,45.1793428187961
G2600150,726350,Grand_Rapids_Kent_County_Int,44.913795,-88.641293,44.48,-88.13,32.96050872779789
G2600170,726379,Saginaw_Tri_City_Intl_Ap,44.913795,-88.641293,44.48,-88.13,16.564667595753406
G2600190,726387,Traverse_City_Cherry_Capital,44.913795,-88.641293,44.48,-88.13,35.605504555725204
G2600210,726355,Benton_Harbor_Ross,44.913795,-88.641293,44.48,-88.13,15.956872504167261
G2600230,725396,Battle_Creek_Kellogg_Ap,44.913795,-88.641293,44.48,-88.13,44.94604151519366
G2600250,725396,Battle_Creek_Kellogg_Ap,44.913795,-88.641293,44.48,-88.13,12.246129881806885
G2600270,725350,South_Bend_Michiana_Rgnl_Ap,44.913795,-88.641293,44.48,-88.13,32.12352746885965
G2600290,727347,Pellston_Emmet_County_Ap,44.913795,-88.641293,44.48,-88.13,44.44660444272281
G2600310,727347,Pellston_Emmet_County_Ap,44.913795,-88.641293,44.48,-88.13,21.330218733267632
G2600330,727340,Sault_Ste_Marie_Sanderson_Fie,44.913795,-88.641293,44.48,-88.13,11.904903139749308
G2600350,726380,Houghton_Lake_Roscommon_Co_Ar,44.913795,-88.641293,44.48,-88.13,48.61606513101353
G2600370,725390,Lansing_Capital_City_Arpt,44.913795,-88.641293,44.48,-88.13,12.543881919265633
G2600390,726380,Houghton_Lake_Roscommon_Co_Ar,44.913795,-88.641293,44.48,-88.13,31.725274788598778
G2600410,726480,Escanaba_Awos,44.913795,-88.641293,44.48,-88.13,6.4738466703933675
G2600430,727437,Iron_Mountain_Ford,44.913795,-88.641293,44.48,-88.13,8.369483577210689
G2600450,725390,Lansing_Capital_City_Arpt,44.913795,-88.641293,44.48,-88.13,20.032643772760753
G2600470,727347,Pellston_Emmet_County_Ap,44.913795,-88.641293,44.48,-88.13,18.16681959843552
G2600490,726370,Flint_Bishop_Intl_Arpt,44.913795,-88.641293,44.48,-88.13,6.051986095255252
G2600510,726379,Saginaw_Tri_City_Intl_Ap,44.913795,-88.641293,44.48,-88.13,56.462443966062885
G2600530,727445,Ironwood_Awos,44.913795,-88.641293,44.48,-88.13,15.618801599209672
G2600550,726387,Traverse_City_Cherry_Capital,44.913795,-88.641293,44.48,-88.13,3.039904403679285
G2600570,725390,Lansing_Capital_City_Arpt,44.913795,-88.641293,44.48,-88.13,62.785652027752555
G2600590,725395,Jackson_Reynolds_Field,44.913795,-88.641293,44.48,-88.13,40.78906397604514
G2600610,727440,Hancock_Houghton_Co_Ap,44.913795,-88.641293,44.48,-88.13,5.66545963075098
G2600630,726395,Oscoda_Wurtsmith_Afb,44.913795,-88.641293,44.48,-88.13,73.68506531633514
G2600650,725390,Lansing_Capital_City_Arpt,44.913795,-88.641293,44.48,-88.13,12.627140887140317
G2600670,726350,Grand_Rapids_Kent_County_Int,44.913795,-88.641293,44.48,-88.13,36.37742536263463
G2600690,726395,Oscoda_Wurtsmith_Afb,44.913795,-88.641293,44.48,-88.13,15.047417210205447
G2600710,727437,Iron_Mountain_Ford,44.913795,-88.641293,44.48,-88.13,44.52476329945057
G2600730,726380,Houghton_Lake_Roscommon_Co_Ar,44.913795,-88.641293,44.48,-88.13,85.38112401217057
G2600750,725395,Jackson_Reynolds_Field,44.913795,-88.641293,44.48,-88.13,6.13404261837465
G2600770,726357,Kalamazoo_Battle_Cr,44.913795,-88.641293,44.48,-88.13,4.703591073988851
G2600790,726387,Traverse_City_Cherry_Capital,44.913795,-88.641293,44.48,-88.13,32.72785422874964
G2600810,726350,Grand_Rapids_Kent_County_Int,44.913795,-88.641293,44.48,-88.13,12.738319967261571
G2600830,727440,Hancock_Houghton_Co_Ap,44.913795,-88.641293,44.48,-88.13,23.5310413269932
G2600850,726384,Cadillac_Wexford_Co_Ap,44.913795,-88.641293,44.48,-88.13,46.702856164798035
G2600870,726375,Oakland_Co_Intl,44.913795,-88.641293,44.48,-88.13,45.49363365040891
G2600890,726387,Traverse_City_Cherry_Capital,44.913795,-88.641293,44.48,-88.13,23.33992424227335
G2600910,725374,Ann_Arbor_Municipal,44.913795,-88.641293,44.48,-88.13,41.21470609467766
G2600930,725378,Howell,44.913795,-88.641293,44.48,-88.13,11.855595753800994
G2600950,727344,Chippewa_Co_Intl,44.913795,-88.641293,44.48,-88.13,83.60809236531394
G2600970,727344,Chippewa_Co_Intl,44.913795,-88.641293,44.48,-88.13,42.25288731287379
G2600990,725377,Mount_Clemens_Selfridge_Fld,44.913795,-88.641293,44.48,-88.13,11.060574103573826
G2601010,726385,Manistee_Awos,44.913795,-88.641293,44.48,-88.13,6.2118859304146605
G2601030,726480,Escanaba_Awos,44.913795,-88.641293,44.48,-88.13,89.45660316756275
G2601050,726385,Manistee_Awos,44.913795,-88.641293,44.48,-88.13,33.73680906503168
G2601070,726384,Cadillac_Wexford_Co_Ap,44.913795,-88.641293,44.48,-88.13,69.72328405265027
G2601090,726487,Menominee_Awos,44.913795,-88.641293,44.48,-88.13,23.77246889257954
G2601110,726379,Saginaw_Tri_City_Intl_Ap,44.913795,-88.641293,44.48,-88.13,21.587428090243865
G2601130,726384,Cadillac_Wexford_Co_Ap,44.913795,-88.641293,44.48,-88.13,19.36673804725465
G2601150,725376,Detroit_Willow_Run_Ap,44.913795,-88.641293,44.48,-88.13,36.859443049643495
G2601170,726350,Grand_Rapids_Kent_County_Int,44.913795,-88.641293,44.48,-88.13,53.14707704097178
G2601190,726390,Alpena_County_Regional_Ap,44.913795,-88.641293,44.48,-88.13,43.399944286606
G2601210,726360,Muskegon_County_Arpt,44.913795,-88.641293,44.48,-88.13,8.334258220521793
G2601230,726384,Cadillac_Wexford_Co_Ap,44.913795,-88.641293,44.48,-88.13,95.68805299206834
G2601250,726375,Oakland_Co_Intl,44.913795,-88.641293,44.48,-88.13,12.829954218389265
G2601270,726385,Manistee_Awos,44.913795,-88.641293,44.48,-88.13,71.01906238082671
G2601290,726380,Houghton_Lake_Roscommon_Co_Ar,44.913795,-88.641293,44.48,-88.13,45.234885779565374
G2601310,727445,Ironwood_Awos,44.913795,-88.641293,44.48,-88.13,67.92129336175987
G2601330,726384,Cadillac_Wexford_Co_Ap,44.913795,-88.641293,44.48,-88.13,35.4038452675925
G2601350,726380,Houghton_Lake_Roscommon_Co_Ar,44.913795,-88.641293,44.48,-88.13,55.73343930092616
G2601370,727347,Pellston_Emmet_County_Ap,44.913795,-88.641293,44.48,-88.13,63.26951128906899
G2601390,726360,Muskegon_County_Arpt,44.913795,-88.641293,44.48,-88.13,33.58940426456969
G2601410,726390,Alpena_County_Regional_Ap,44.913795,-88.641293,44.48,-88.13,39.33530812751098
G2601430,726380,Houghton_Lake_Roscommon_Co_Ar,44.913795,-88.641293,44.48,-88.13,2.4655828432773497
G2601450,726379,Saginaw_Tri_City_Intl_Ap,44.913795,-88.641293,44.48,-88.13,16.230165680750694
G2601470,725384,St_Clair_County_Int,44.913795,-88.641293,44.48,-88.13,2.961303960057479
G2601490,726357,Kalamazoo_Battle_Cr,44.913795,-88.641293,44.48,-88.13,38.08188117944839
G2601510,726395,Oscoda_Wurtsmith_Afb,44.913795,-88.641293,44.48,-88.13,130.6044089903561
G2601530,727344,Chippewa_Co_Intl,44.913795,-88.641293,44.48,-88.13,138.20939886614212
G2601550,725378,Howell,44.913795,-88.641293,44.48,-88.13,37.375607629019676
G2601570,726370,Flint_Bishop_Intl_Arpt,44.913795,-88.641293,44.48,-88.13,57.13313193375997
G2601590,726355,Benton_Harbor_Ross,44.913795,-88.641293,44.48,-88.13,37.543783538958984
G2601610,725374,Ann_Arbor_Municipal,44.913795,-88.641293,44.48,-88.13,4.51961154398839
