Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Clothes Dryer,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Clothes Washer,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Crawlspace - Vented,Temperature: Garage,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,kBtu,kBtu,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-04-24T15:00:00,2007-04-24T16:00:00,2007-04-24T20:00:00Z,2.596,0.761,0.0,0.0,0.0,0.0,0.341,0.01,0.009,0.0,0.053,0.0,0.0,0.0,0.006,0.342,0.0,0.0,0.0,0.0,0.46666,0.46666,0.46666,0.46666,0.0,0.0,0.0,0.0,0.20885,0.00627,0.00529,0.0,0.03238,0.0,0.0,0.0,0.00393,0.20993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.0,0.0,89.939,67.85,78.448,70.753,67.0,72.0,54.7,0.0,0.0,68.0,53.368,37.0,9.171,67.521,220.948
2007-04-24T16:00:00,2007-04-24T17:00:00,2007-04-24T21:00:00Z,9.933,1.132,6.072,0.0,0.0,0.0,0.609,0.018,0.014,0.0,0.057,0.0,0.0,0.0,0.009,0.425,0.0,6.072,0.0,0.0,1.61617,1.61617,0.72173,0.72173,0.89444,0.0,0.0,0.0,0.38827,0.01166,0.00872,0.0,0.03613,0.0,0.0,0.0,0.00577,0.27117,0.0,0.89444,0.0,0.0,0.0,5.983,2.298,0.0,0.0,4.285,0.422,0.0,0.0,87.123,68.205,79.206,71.764,67.0,72.0,49.345,0.0,0.0,68.0,54.164,40.0,8.053,75.129,165.156
2007-04-24T17:00:00,2007-04-24T18:00:00,2007-04-24T22:00:00Z,6.632,1.36,1.992,0.0,0.106,0.034,0.639,0.019,0.027,0.0,0.062,0.0,0.0,0.001,0.012,0.46,0.0,1.88,0.0,0.112,1.25702,1.25702,0.96357,0.96357,0.29345,0.0,0.07484,0.0238,0.45298,0.01361,0.01886,0.0,0.04379,0.0,0.0,0.0008,0.00871,0.32619,0.0,0.27692,0.0,0.01653,0.0,1.363,0.524,0.0,1.833,0.977,0.414,0.0,0.0,81.218,67.935,79.18,71.993,67.0,72.0,38.152,0.0,0.0,66.2,54.288,46.0,3.355,62.449,11.095
2007-04-24T18:00:00,2007-04-24T19:00:00,2007-04-24T23:00:00Z,12.818,1.574,7.447,0.0,0.17,0.055,0.729,0.022,0.035,0.0,0.064,0.0,0.0,0.015,0.015,0.469,0.0,5.989,0.0,1.458,2.51655,2.51655,1.41957,1.41957,1.09698,0.0,0.15297,0.04967,0.65771,0.01975,0.03179,0.0,0.05806,0.0,0.0,0.01315,0.01319,0.42327,0.0,0.88219,0.0,0.21479,0.0,5.159,1.982,0.0,3.086,3.695,0.412,0.0,0.0,74.218,67.185,77.833,72.0,67.0,72.0,45.627,0.0,0.0,64.4,54.26,52.0,3.355,12.046,0.0
2007-04-24T19:00:00,2007-04-24T20:00:00,2007-04-25T00:00:00Z,12.171,1.798,6.035,0.0,0.215,0.07,0.919,0.028,0.047,0.0,0.062,0.0,0.0,0.0,0.016,0.442,0.0,6.035,0.0,0.0,2.86852,2.86852,1.97961,1.97961,0.88891,0.0,0.23719,0.07701,1.01136,0.03038,0.05147,0.0,0.06803,0.0,0.0,0.0,0.01711,0.48705,0.0,0.88891,0.0,0.0,0.0,5.638,2.165,0.0,3.946,4.035,0.412,0.0,0.0,70.072,66.806,75.8,72.0,67.0,72.0,45.651,0.0,0.0,64.4,55.187,56.0,3.355,5.389,0.0
2007-04-24T20:00:00,2007-04-24T21:00:00,2007-04-25T01:00:00Z,9.064,2.104,1.886,0.0,0.248,0.083,1.179,0.035,0.065,0.0,0.061,0.0,0.0,0.0,0.016,0.416,0.0,1.886,0.0,0.0,2.70558,2.70558,2.4277,2.4277,0.27788,0.0,0.2861,0.09524,1.3607,0.04087,0.07555,0.0,0.06984,0.0,0.0,0.0,0.01903,0.48038,0.0,0.27788,0.0,0.0,0.0,1.616,0.621,0.0,4.675,1.158,0.413,0.0,0.0,65.633,65.695,73.648,72.0,67.0,72.0,55.875,0.0,0.0,60.8,56.454,77.0,0.0,0.0,0.0
2007-04-24T21:00:00,2007-04-24T22:00:00,2007-04-25T02:00:00Z,9.838,2.331,1.884,0.0,0.273,0.091,1.377,0.041,0.076,0.0,0.059,0.0,0.0,0.0,0.016,0.398,0.0,1.884,0.0,0.0,2.84179,2.84179,2.56425,2.56425,0.27753,0.0,0.30042,0.09989,1.51437,0.04548,0.08309,0.0,0.06516,0.0,0.0,0.0,0.01763,0.43821,0.0,0.27753,0.0,0.0,0.0,1.532,0.588,0.0,5.125,1.098,0.412,0.0,0.0,63.463,65.651,71.701,72.0,67.0,72.0,57.622,0.0,0.0,60.8,55.459,72.0,3.355,0.0,0.0
2007-04-24T22:00:00,2007-04-24T23:00:00,2007-04-25T03:00:00Z,6.021,1.217,1.869,0.0,0.174,0.059,0.52,0.016,0.065,0.0,0.057,0.0,0.0,0.0,0.01,0.316,0.0,1.869,0.0,0.0,1.65352,1.65352,1.37817,1.37817,0.27536,0.0,0.19696,0.06686,0.58951,0.01771,0.07415,0.0,0.06417,0.0,0.0,0.0,0.01082,0.358,0.0,0.27536,0.0,0.0,0.0,1.017,0.391,0.0,3.315,0.726,0.41,0.0,0.0,60.504,64.843,70.025,72.0,67.0,72.0,72.896,0.0,0.0,57.2,55.106,88.0,5.816,0.0,0.0
2007-04-24T23:00:00,2007-04-25T00:00:00,2007-04-25T04:00:00Z,2.429,0.712,0.0,0.0,0.013,0.004,0.238,0.007,0.045,0.045,0.053,0.0,0.0,0.0,0.009,0.298,0.0,0.0,0.0,0.0,0.92942,0.92942,0.92942,0.92942,0.0,0.0,0.01692,0.00575,0.31032,0.00932,0.05916,0.05874,0.06891,0.0,0.0,0.0,0.0111,0.3892,0.0,0.0,0.0,0.0,0.0,1.014,0.389,0.0,0.243,0.726,0.413,0.0,0.0,59.141,64.796,68.927,72.0,67.0,72.0,21.442,149.996,0.0,57.2,55.106,88.0,3.355,0.0,0.0
2007-04-25T00:00:00,2007-04-25T01:00:00,2007-04-25T05:00:00Z,3.488,0.478,1.856,0.0,0.023,0.008,0.079,0.002,0.033,0.0,0.052,0.0,0.0,0.0,0.005,0.277,0.0,1.856,0.0,0.0,0.83432,0.83432,0.56099,0.56099,0.27333,0.0,0.02657,0.00895,0.09209,0.00277,0.03879,0.0,0.06038,0.0,0.0,0.0,0.00634,0.3251,0.0,0.27333,0.0,0.0,0.0,0.504,0.194,0.0,0.424,0.362,0.416,0.0,0.0,59.159,65.38,68.086,72.0,67.0,72.0,63.148,0.0,0.0,59.0,55.727,82.0,3.355,0.0,0.0
2007-04-25T01:00:00,2007-04-25T02:00:00,2007-04-25T06:00:00Z,1.525,0.447,0.0,0.0,0.0,0.0,0.079,0.002,0.033,0.0,0.05,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,0.49351,0.49351,0.49351,0.49351,0.0,0.0,0.0,0.0,0.08674,0.00261,0.03654,0.0,0.05545,0.0,0.0,0.0,0.00597,0.30621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411,0.0,0.0,58.364,64.944,67.339,71.913,67.0,72.0,68.436,0.0,0.0,57.2,56.163,94.0,3.355,0.0,0.0
2007-04-25T02:00:00,2007-04-25T03:00:00,2007-04-25T07:00:00Z,1.52,0.446,0.0,0.0,0.0,0.0,0.079,0.002,0.033,0.0,0.049,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,0.48924,0.48924,0.48924,0.48924,0.0,0.0,0.0,0.0,0.08624,0.00259,0.03633,0.0,0.05372,0.0,0.0,0.0,0.00593,0.30443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403,0.0,0.0,57.581,64.786,66.742,71.636,67.0,72.0,66.717,0.0,0.0,57.2,56.163,94.0,0.0,0.0,0.0
2007-04-25T03:00:00,2007-04-25T04:00:00,2007-04-25T08:00:00Z,3.358,0.444,1.842,0.0,0.0,0.0,0.079,0.002,0.033,0.0,0.048,0.0,0.0,0.0,0.005,0.277,0.0,1.842,0.0,0.0,0.75706,0.75706,0.48577,0.48577,0.2713,0.0,0.0,0.0,0.08587,0.00258,0.03618,0.0,0.05208,0.0,0.0,0.0,0.00591,0.30315,0.0,0.2713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424,0.0,0.0,57.075,64.751,66.212,71.311,64.0,72.0,65.898,0.0,0.0,57.2,57.2,100.0,0.0,0.0,0.0
2007-04-25T04:00:00,2007-04-25T05:00:00,2007-04-25T09:00:00Z,1.512,0.443,0.0,0.0,0.0,0.0,0.079,0.002,0.033,0.0,0.046,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,0.49676,0.49676,0.49676,0.49676,0.0,0.0,0.0,0.0,0.08807,0.00265,0.0371,0.0,0.05197,0.0,0.0,0.0,0.00606,0.31091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419,0.0,0.0,57.099,64.663,65.752,70.983,64.0,72.0,71.024,0.0,0.0,57.2,56.163,94.0,5.816,0.0,0.0
2007-04-25T05:00:00,2007-04-25T06:00:00,2007-04-25T10:00:00Z,1.49,0.437,0.0,0.0,0.0,0.0,0.079,0.002,0.027,0.0,0.046,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,0.50577,0.50577,0.50577,0.50577,0.0,0.0,0.0,0.0,0.091,0.00273,0.03083,0.0,0.0537,0.0,0.0,0.0,0.00626,0.32124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414,0.0,0.0,57.242,64.567,65.419,70.7,64.0,72.0,70.125,0.0,0.0,57.2,57.2,100.0,5.816,0.0,0.0
2007-04-25T06:00:00,2007-04-25T07:00:00,2007-04-25T11:00:00Z,3.335,0.438,1.842,0.0,0.0,0.0,0.079,0.002,0.025,0.0,0.049,0.0,0.0,0.0,0.005,0.277,0.0,1.842,0.0,0.0,0.77888,0.77888,0.50757,0.50757,0.27131,0.0,0.0,0.0,0.09108,0.00274,0.0292,0.0,0.05674,0.0,0.0,0.0,0.00627,0.32155,0.0,0.27131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424,0.0,0.0,57.058,64.479,65.13,70.437,64.0,72.0,69.343,0.0,0.0,57.2,57.2,100.0,5.816,0.0,0.0
2007-04-25T07:00:00,2007-04-25T08:00:00,2007-04-25T12:00:00Z,1.5,0.44,0.0,0.0,0.0,0.0,0.079,0.002,0.024,0.0,0.052,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,0.4165,0.4165,0.4165,0.4165,0.0,0.0,0.0,0.0,0.07443,0.00224,0.02317,0.0,0.0488,0.0,0.0,0.0,0.00512,0.26274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.0,0.0,60.89,65.2,65.344,70.395,64.0,72.0,67.074,0.0,0.0,60.8,58.575,88.0,8.053,35.821,43.429
2007-04-25T08:00:00,2007-04-25T09:00:00,2007-04-25T13:00:00Z,3.375,0.44,1.873,0.0,0.0,0.0,0.079,0.002,0.024,0.0,0.053,0.0,0.0,0.0,0.005,0.277,0.0,1.873,0.0,0.0,0.56973,0.56973,0.29381,0.29381,0.27592,0.0,0.0,0.0,0.05243,0.00157,0.01585,0.0,0.03524,0.0,0.0,0.0,0.00361,0.18511,0.0,0.27592,0.0,0.0,0.0,1.129,0.433,0.0,0.0,0.806,0.424,0.0,0.0,64.19,65.319,66.062,70.297,64.0,72.0,72.534,0.0,0.0,60.8,60.8,100.0,9.171,47.233,7.925
2007-04-25T09:00:00,2007-04-25T10:00:00,2007-04-25T14:00:00Z,5.851,1.152,1.92,0.0,0.0,0.0,0.673,0.02,0.02,0.0,0.053,0.0,0.0,0.0,0.005,0.38,0.0,1.92,0.0,0.0,0.97106,0.97106,0.68824,0.68824,0.28282,0.0,0.0,0.0,0.4021,0.01208,0.01203,0.0,0.03154,0.0,0.0,0.0,0.00319,0.2273,0.0,0.28282,0.0,0.0,0.0,2.731,1.049,0.0,0.0,1.944,0.424,0.0,0.0,66.183,66.084,66.945,70.654,64.0,72.0,63.75,0.0,0.0,64.4,62.047,88.0,9.171,31.7,0.0
2007-04-25T10:00:00,2007-04-25T11:00:00,2007-04-25T15:00:00Z,3.312,0.431,1.842,0.0,0.0,0.0,0.079,0.002,0.016,0.0,0.052,0.0,0.0,0.0,0.005,0.277,0.0,1.842,0.0,0.0,0.52385,0.52385,0.25252,0.25252,0.27133,0.0,0.0,0.0,0.04603,0.00138,0.00927,0.0,0.03018,0.0,0.0,0.0,0.00317,0.16249,0.0,0.27133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.0,0.0,73.181,67.397,68.459,70.774,64.0,72.0,91.744,0.0,0.0,68.0,63.354,78.0,13.869,87.809,163.571
2007-04-25T11:00:00,2007-04-25T12:00:00,2007-04-25T16:00:00Z,1.556,0.456,0.0,0.0,0.0,0.0,0.079,0.002,0.011,0.03,0.052,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,0.26081,0.26081,0.26081,0.26081,0.0,0.0,0.0,0.0,0.04494,0.00135,0.00617,0.01716,0.02946,0.0,0.0,0.0,0.00309,0.15864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.0,0.0,86.351,68.907,71.27,71.149,64.0,72.0,23.298,99.99,0.0,71.6,64.561,69.0,10.29,86.858,216.193
2007-04-25T12:00:00,2007-04-25T13:00:00,2007-04-25T17:00:00Z,1.455,0.426,0.0,0.0,0.0,0.0,0.079,0.002,0.009,0.0,0.054,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,0.24577,0.24577,0.24577,0.24577,0.0,0.0,0.0,0.0,0.04528,0.00136,0.00498,0.0,0.03118,0.0,0.0,0.0,0.00312,0.15986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413,0.0,0.0,87.026,69.16,74.565,71.531,67.0,72.0,29.607,0.0,0.0,71.6,63.32,64.0,5.816,126.482,26.628
2007-04-25T13:00:00,2007-04-25T14:00:00,2007-04-25T18:00:00Z,7.876,1.186,3.829,0.0,0.078,0.023,0.601,0.018,0.008,0.0,0.054,0.0,0.0,0.0,0.006,0.398,0.0,3.829,0.0,0.0,1.24706,1.24706,0.68309,0.68309,0.56397,0.0,0.04488,0.01307,0.34593,0.01039,0.00456,0.0,0.03114,0.0,0.0,0.0,0.00374,0.22938,0.0,0.56397,0.0,0.0,0.0,2.53,0.972,0.0,1.253,1.809,0.417,0.0,0.0,85.687,70.045,76.196,71.99,67.0,72.0,93.103,0.0,0.0,75.2,63.772,54.0,13.869,113.802,20.922
2007-04-25T14:00:00,2007-04-25T15:00:00,2007-04-25T19:00:00Z,6.281,1.293,1.869,0.0,0.167,0.05,0.599,0.018,0.008,0.0,0.054,0.0,0.0,0.0,0.007,0.389,0.0,1.869,0.0,0.0,1.04637,1.04637,0.77103,0.77103,0.27534,0.0,0.09961,0.02992,0.35729,0.01073,0.00472,0.0,0.03225,0.0,0.0,0.0,0.0043,0.23221,0.0,0.27534,0.0,0.0,0.0,1.015,0.39,0.0,2.66,0.723,0.41,0.0,0.0,85.402,69.557,76.914,72.0,67.0,72.0,118.24,0.0,493.342,71.6,57.755,43.0,17.224,110.315,178.153
2007-04-25T15:00:00,2007-04-25T16:00:00,2007-04-25T20:00:00Z,3.233,0.947,0.0,0.0,0.142,0.044,0.341,0.01,0.009,0.0,0.053,0.0,0.0,0.0,0.006,0.342,0.0,0.0,0.0,0.0,0.58109,0.58109,0.58109,0.58109,0.0,0.0,0.08738,0.02705,0.20885,0.00627,0.00529,0.0,0.03238,0.0,0.0,0.0,0.00393,0.20993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.311,0.0,0.419,0.0,0.0,85.265,68.66,77.657,72.0,67.0,72.0,93.569,0.0,257.793,68.0,54.928,43.0,13.869,70.057,228.556
2007-04-25T16:00:00,2007-04-25T17:00:00,2007-04-25T21:00:00Z,3.52,1.032,0.0,0.0,0.189,0.06,0.344,0.01,0.014,0.0,0.057,0.0,0.0,0.0,0.007,0.351,0.0,0.0,0.0,0.0,0.65801,0.65801,0.65801,0.65801,0.0,0.0,0.12035,0.03837,0.21924,0.00658,0.00872,0.0,0.03613,0.0,0.0,0.0,0.00461,0.22401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.411,0.0,0.0,80.499,67.568,77.927,72.0,67.0,72.0,81.622,0.0,119.192,64.4,51.847,42.0,11.408,98.269,80.835
2007-04-25T17:00:00,2007-04-25T18:00:00,2007-04-25T22:00:00Z,5.952,1.155,2.012,0.0,0.241,0.077,0.358,0.011,0.027,0.0,0.062,0.0,0.0,0.001,0.009,0.369,0.0,1.899,0.0,0.112,1.11452,1.11452,0.81822,0.81822,0.2963,0.0,0.17101,0.05452,0.25381,0.00762,0.01886,0.0,0.04379,0.0,0.0,0.0008,0.00628,0.26154,0.0,0.27977,0.0,0.01653,0.0,2.035,0.782,0.0,4.095,1.447,0.41,0.0,0.0,75.781,67.422,77.335,72.0,67.0,72.0,74.42,0.0,109.836,64.4,51.112,39.0,10.29,68.155,12.997
2007-04-25T18:00:00,2007-04-25T19:00:00,2007-04-25T23:00:00Z,9.566,1.377,4.866,0.0,0.338,0.109,0.405,0.012,0.035,0.0,0.064,0.0,0.0,0.03,0.01,0.373,0.0,1.842,0.0,3.024,1.95905,1.95905,1.24235,1.24235,0.7167,0.0,0.3049,0.09858,0.36507,0.01097,0.03179,0.0,0.05806,0.0,0.0,0.02727,0.00903,0.33668,0.0,0.27128,0.0,0.44543,0.0,0.0,0.0,0.0,5.891,0.0,0.42,0.0,0.0,71.098,66.89,75.977,72.0,67.0,72.0,57.573,0.0,64.402,62.6,51.84,48.0,5.816,34.553,6.974
2007-04-25T19:00:00,2007-04-25T20:00:00,2007-04-26T00:00:00Z,6.562,1.367,1.898,0.0,0.282,0.091,0.5,0.015,0.047,0.0,0.062,0.0,0.0,0.0,0.01,0.36,0.0,1.898,0.0,0.0,1.78396,1.78396,1.50432,1.50432,0.27964,0.0,0.31007,0.10036,0.54988,0.01652,0.05147,0.0,0.06803,0.0,0.0,0.0,0.01153,0.39647,0.0,0.27964,0.0,0.0,0.0,2.026,0.778,0.0,4.893,1.447,0.413,0.0,0.0,67.063,66.595,74.169,72.0,67.0,72.0,72.07,0.0,83.966,62.6,49.727,39.0,9.171,8.876,24.409
2007-04-25T20:00:00,2007-04-25T21:00:00,2007-04-26T01:00:00Z,11.346,2.176,3.921,0.0,0.303,0.1,1.179,0.035,0.065,0.0,0.061,0.0,0.0,0.0,0.016,0.416,0.0,3.921,0.0,0.0,3.08896,3.08896,2.51142,2.51142,0.57755,0.0,0.3502,0.11486,1.3607,0.04087,0.07555,0.0,0.06984,0.0,0.0,0.0,0.01903,0.48038,0.0,0.57755,0.0,0.0,0.0,4.055,1.558,0.0,5.397,2.894,0.412,0.0,0.0,63.178,66.19,72.198,72.0,67.0,72.0,57.622,0.0,47.96,60.8,48.345,39.0,3.355,0.0,0.0
2007-04-25T21:00:00,2007-04-25T22:00:00,2007-04-26T02:00:00Z,11.666,2.288,3.859,0.0,0.241,0.081,1.377,0.041,0.076,0.0,0.059,0.0,0.0,0.0,0.016,0.398,0.0,3.859,0.0,0.0,3.08551,3.08551,2.51713,2.51713,0.56838,0.0,0.26461,0.08858,1.51437,0.04548,0.08309,0.0,0.06516,0.0,0.0,0.0,0.01763,0.43821,0.0,0.56838,0.0,0.0,0.0,3.037,1.167,0.0,4.381,2.17,0.413,0.0,0.0,59.313,65.209,70.13,72.0,67.0,72.0,84.813,0.0,57.903,57.2,46.622,44.0,9.171,0.0,0.0
2007-04-25T22:00:00,2007-04-25T23:00:00,2007-04-26T03:00:00Z,4.117,0.598,2.078,0.0,0.084,0.028,0.079,0.002,0.065,0.0,0.057,0.0,0.0,0.0,0.005,0.277,0.0,2.078,0.0,0.0,0.983,0.983,0.67687,0.67687,0.30613,0.0,0.0947,0.03199,0.08897,0.00267,0.07415,0.0,0.06417,0.0,0.0,0.0,0.00612,0.31409,0.0,0.30613,0.0,0.0,0.0,2.543,0.977,0.0,1.52,1.809,0.41,0.0,0.0,56.958,64.744,68.677,72.0,67.0,72.0,84.487,0.0,49.43,55.4,45.188,44.0,8.053,0.0,0.0
2007-04-25T23:00:00,2007-04-26T00:00:00,2007-04-26T04:00:00Z,3.425,0.507,1.696,0.0,0.0,0.0,0.079,0.002,0.045,0.045,0.053,0.0,0.0,0.0,0.005,0.277,0.0,1.696,0.0,0.0,0.91129,0.91129,0.66143,0.66143,0.24987,0.0,0.0,0.0,0.10253,0.00308,0.05916,0.05874,0.06891,0.0,0.0,0.0,0.00706,0.36196,0.0,0.24987,0.0,0.0,0.0,0.504,0.194,0.0,0.0,0.362,0.419,0.0,0.0,54.982,64.45,67.389,71.251,67.0,72.0,30.873,149.996,42.964,53.6,44.895,50.0,6.935,0.0,0.0
2007-04-26T00:00:00,2007-04-26T01:00:00,2007-04-26T05:00:00Z,1.529,0.448,0.0,0.0,0.0,0.0,0.079,0.002,0.033,0.0,0.052,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,0.52546,0.52546,0.52546,0.52546,0.0,0.0,0.0,0.0,0.09209,0.00277,0.03879,0.0,0.06038,0.0,0.0,0.0,0.00634,0.3251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413,0.0,0.0,52.751,63.99,66.065,71.237,67.0,72.0,95.428,0.0,0.0,51.8,43.404,50.0,9.171,0.0,0.0
2007-04-26T01:00:00,2007-04-26T02:00:00,2007-04-26T06:00:00Z,3.367,0.447,1.842,0.0,0.0,0.0,0.079,0.002,0.033,0.0,0.05,0.0,0.0,0.0,0.005,0.277,0.0,1.842,0.0,0.0,0.76479,0.76479,0.49351,0.49351,0.27128,0.0,0.0,0.0,0.08674,0.00261,0.03654,0.0,0.05545,0.0,0.0,0.0,0.00597,0.30621,0.0,0.27128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416,0.0,0.0,50.872,63.413,64.911,71.018,67.0,72.0,89.448,0.0,0.0,50.0,41.215,46.0,5.816,0.0,0.0
2007-04-26T02:00:00,2007-04-26T03:00:00,2007-04-26T07:00:00Z,1.691,0.496,0.0,0.0,0.05,0.0,0.079,0.002,0.033,0.0,0.049,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,0.54413,0.54413,0.54413,0.54413,0.0,0.0,0.0549,0.0,0.08624,0.00259,0.03633,0.0,0.05372,0.0,0.0,0.0,0.00593,0.30443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426,0.0,0.0,48.103,62.483,63.705,70.37,67.0,72.0,94.284,0.0,0.0,46.4,40.648,61.0,3.355,0.0,0.0
2007-04-26T03:00:00,2007-04-26T04:00:00,2007-04-26T08:00:00Z,3.545,0.494,1.858,0.0,0.05,0.0,0.079,0.002,0.033,0.0,0.048,0.0,0.0,0.0,0.005,0.277,0.0,1.858,0.0,0.0,0.81415,0.81415,0.54043,0.54043,0.27372,0.0,0.05466,0.0,0.08587,0.00258,0.03618,0.0,0.05208,0.0,0.0,0.0,0.00591,0.30315,0.0,0.27372,0.0,0.0,0.0,0.604,0.232,0.0,0.0,0.429,0.419,0.0,0.0,46.212,61.887,62.515,69.721,64.0,72.0,97.065,0.0,0.0,44.6,40.393,70.0,3.355,0.0,0.0
2007-04-26T04:00:00,2007-04-26T05:00:00,2007-04-26T09:00:00Z,1.706,0.5,0.0,0.0,0.05,0.0,0.081,0.002,0.033,0.0,0.046,0.0,0.0,0.0,0.007,0.28,0.0,0.0,0.0,0.0,0.56059,0.56059,0.56059,0.56059,0.0,0.0,0.05606,0.0,0.09113,0.00274,0.0371,0.0,0.05197,0.0,0.0,0.0,0.00733,0.31426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,0.0,0.0,44.977,61.668,61.448,69.224,64.0,72.0,95.503,0.0,0.0,44.6,41.261,76.0,3.355,0.0,0.0
