Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Range/Oven,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Crawlspace - Vented,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,kBtu,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-11-26T21:00:00,2007-11-26T21:00:00,2007-11-27T02:00:00Z,7.404,0.579,5.428,0.035,0.0,0.0,0.317,0.032,0.0,0.103,0.0,0.092,5.191,0.237,0.0,1.18861,1.18861,0.38905,0.38905,0.79956,0.02362,0.0,0.0,0.21268,0.02168,0.0,0.06937,0.0,0.06169,0.76466,0.0349,0.0,0.226,0.089,4.026,0.0,0.179,0.0,0.0,48.137,68.001,68.0,70.0,70.948,0.0,0.0,28.94,22.118,31.0,11.632,0.0,0.0
2007-11-26T22:00:00,2007-11-26T22:00:00,2007-11-27T03:00:00Z,7.212,0.504,5.494,0.037,0.0,0.0,0.24,0.037,0.0,0.101,0.0,0.088,5.494,0.0,0.0,1.154,1.154,0.3448,0.3448,0.8092,0.02566,0.0,0.0,0.16416,0.0255,0.0,0.06921,0.0,0.06027,0.8092,0.0,0.0,0.0,0.0,4.288,0.0,0.0,0.0,0.0,47.825,67.996,68.0,70.0,71.753,0.0,0.0,28.04,21.513,32.0,11.632,0.0,0.0
2007-11-26T23:00:00,2007-11-26T23:00:00,2007-11-27T04:00:00Z,7.265,0.354,6.056,0.04,0.0,0.0,0.116,0.032,0.0,0.097,0.0,0.07,5.819,0.237,0.0,1.11633,1.11633,0.22432,0.22432,0.89202,0.02533,0.0,0.0,0.07315,0.02043,0.0,0.06122,0.0,0.0442,0.85712,0.0349,0.0,0.226,0.089,4.574,0.0,0.179,0.0,0.0,47.739,68.002,68.0,70.0,71.748,0.0,0.0,28.04,21.513,32.0,11.632,0.0,0.0
2007-11-27T00:00:00,2007-11-27T00:00:00,2007-11-27T05:00:00Z,7.476,0.24,6.657,0.045,0.0,0.0,0.021,0.022,0.0,0.09,0.0,0.061,6.42,0.237,0.0,1.12883,1.12883,0.14825,0.14825,0.98058,0.02759,0.0,0.0,0.01326,0.01381,0.0,0.05567,0.0,0.03792,0.94568,0.03491,0.0,0.226,0.089,5.105,0.0,0.179,0.0,0.0,47.386,68.002,68.0,70.0,74.934,0.0,0.0,26.96,20.856,34.0,12.751,0.0,0.0
2007-11-27T01:00:00,2007-11-27T01:00:00,2007-11-27T06:00:00Z,7.045,0.23,6.258,0.043,0.0,0.0,0.021,0.016,0.0,0.088,0.0,0.061,6.258,0.0,0.0,1.0617,1.0617,0.13985,0.13985,0.92185,0.02634,0.0,0.0,0.01302,0.0099,0.0,0.05335,0.0,0.03724,0.92185,0.0,0.0,0.0,0.0,4.962,0.0,0.0,0.0,0.0,47.265,67.999,68.0,70.0,70.395,0.0,0.0,26.96,20.856,34.0,10.29,0.0,0.0
2007-11-27T02:00:00,2007-11-27T02:00:00,2007-11-27T07:00:00Z,7.742,0.23,6.957,0.045,0.0,0.0,0.021,0.016,0.0,0.086,0.0,0.061,6.482,0.475,0.0,1.16566,1.16566,0.14088,0.14088,1.02478,0.02765,0.0,0.0,0.01314,0.00999,0.0,0.0525,0.0,0.03759,0.95486,0.06991,0.0,0.453,0.178,5.161,0.0,0.358,0.0,0.0,47.186,67.995,68.0,70.0,72.712,0.0,0.0,26.96,20.657,32.0,11.632,0.0,0.0
2007-11-27T03:00:00,2007-11-27T03:00:00,2007-11-27T08:00:00Z,7.324,0.228,6.545,0.046,0.0,0.0,0.021,0.016,0.0,0.083,0.0,0.061,6.545,0.0,0.0,1.10232,1.10232,0.13822,0.13822,0.96409,0.02763,0.0,0.0,0.01299,0.00988,0.0,0.05057,0.0,0.03716,0.96409,0.0,0.0,0.0,0.0,5.216,0.0,0.0,0.0,0.0,46.871,68.0,68.0,70.0,71.212,0.0,0.0,26.06,19.941,32.0,10.29,0.0,0.0
2007-11-27T04:00:00,2007-11-27T04:00:00,2007-11-27T09:00:00Z,7.178,0.225,6.411,0.045,0.0,0.0,0.021,0.016,0.0,0.081,0.0,0.061,6.411,0.0,0.0,1.081,1.081,0.13671,0.13671,0.94429,0.02708,0.0,0.0,0.01304,0.00991,0.0,0.0494,0.0,0.03728,0.94429,0.0,0.0,0.0,0.0,5.097,0.0,0.0,0.0,0.0,46.765,67.998,68.0,70.0,68.228,0.0,0.0,26.06,20.224,35.0,8.053,0.0,0.0
2007-11-27T05:00:00,2007-11-27T05:00:00,2007-11-27T10:00:00Z,7.153,0.223,6.393,0.044,0.0,0.0,0.021,0.016,0.0,0.079,0.0,0.061,6.393,0.0,0.0,1.07102,1.07102,0.12935,0.12935,0.94167,0.02581,0.0,0.0,0.01246,0.00948,0.0,0.04595,0.0,0.03564,0.94167,0.0,0.0,0.0,0.0,5.081,0.0,0.0,0.0,0.0,46.685,67.999,68.0,70.0,67.115,0.0,0.0,26.06,20.602,39.0,6.935,0.0,0.0
2007-11-27T06:00:00,2007-11-27T06:00:00,2007-11-27T11:00:00Z,7.145,0.241,6.321,0.044,0.0,0.0,0.042,0.013,0.0,0.079,0.0,0.063,6.321,0.0,0.0,1.06887,1.06887,0.13776,0.13776,0.93112,0.02505,0.0,0.0,0.02414,0.00749,0.0,0.04515,0.0,0.03593,0.93112,0.0,0.0,0.0,0.0,5.018,0.0,0.0,0.0,0.0,46.805,67.997,68.0,70.0,67.369,0.0,0.0,26.96,21.731,43.0,8.053,0.0,0.0
2007-11-27T07:00:00,2007-11-27T07:00:00,2007-11-27T12:00:00Z,7.614,0.227,6.84,0.048,0.0,0.0,0.021,0.012,0.0,0.083,0.0,0.061,6.84,0.0,0.0,1.14257,1.14257,0.135,0.135,1.00757,0.02854,0.0,0.0,0.01278,0.00739,0.0,0.04974,0.0,0.03655,1.00757,0.0,0.0,0.0,0.0,5.477,0.0,0.0,0.0,0.0,46.532,68.002,68.0,70.0,73.506,0.0,0.0,26.06,22.354,58.0,11.632,0.0,0.0
2007-11-27T08:00:00,2007-11-27T08:00:00,2007-11-27T13:00:00Z,7.773,0.232,6.983,0.049,0.0,0.0,0.021,0.012,0.0,0.088,0.0,0.061,6.983,0.0,0.0,1.14411,1.14411,0.11558,0.11558,1.02853,0.02444,0.0,0.0,0.0107,0.00601,0.0,0.04383,0.0,0.0306,1.02853,0.0,0.0,0.0,0.0,5.603,0.0,0.0,0.0,0.0,46.437,68.002,68.0,70.0,75.707,0.0,0.0,26.06,22.535,60.0,12.751,6.657,3.487
2007-11-27T09:00:00,2007-11-27T09:00:00,2007-11-27T14:00:00Z,9.697,0.335,8.553,0.052,0.0,0.0,0.109,0.012,0.0,0.09,0.0,0.073,7.366,1.187,0.0,1.39943,1.39943,0.13954,0.13954,1.25989,0.02165,0.0,0.0,0.04522,0.00487,0.0,0.03752,0.0,0.03028,1.08506,0.17484,0.0,1.131,0.446,5.942,0.0,0.895,0.0,0.0,46.604,67.999,68.0,70.0,86.286,0.0,0.0,26.96,23.893,66.0,17.224,20.922,6.657
2007-11-27T10:00:00,2007-11-27T10:00:00,2007-11-27T15:00:00Z,8.312,0.329,7.189,0.047,0.0,0.0,0.109,0.01,0.0,0.09,0.0,0.073,6.713,0.475,0.0,1.18957,1.18957,0.13066,0.13066,1.05891,0.01862,0.0,0.0,0.04346,0.00394,0.0,0.03577,0.0,0.02887,0.98889,0.07002,0.0,0.453,0.178,5.366,0.0,0.358,0.0,0.0,46.835,68.001,68.0,70.0,79.26,0.0,0.0,28.04,26.009,78.0,14.987,51.671,0.317
2007-11-27T11:00:00,2007-11-27T11:00:00,2007-11-27T16:00:00Z,7.951,0.323,6.849,0.048,0.0,0.0,0.107,0.008,0.0,0.088,0.0,0.073,6.849,0.0,0.0,1.13135,1.13135,0.12256,0.12256,1.0088,0.01819,0.0,0.0,0.04051,0.00296,0.0,0.03333,0.0,0.02757,1.0088,0.0,0.0,0.0,0.0,5.485,0.0,0.0,0.0,0.0,47.036,68.002,68.0,70.0,84.803,0.0,0.0,28.94,27.239,82.0,17.224,52.622,3.487
2007-11-27T12:00:00,2007-11-27T12:00:00,2007-11-27T17:00:00Z,8.281,0.412,6.875,0.048,0.0,0.0,0.185,0.005,0.0,0.088,0.0,0.086,6.875,0.0,0.0,1.16831,1.16831,0.15559,0.15559,1.01272,0.01819,0.0,0.0,0.06971,0.00201,0.0,0.03319,0.0,0.03249,1.01272,0.0,0.0,0.0,0.0,5.508,0.0,0.0,0.0,0.0,47.302,68.004,68.0,70.0,91.953,0.0,0.0,30.02,28.263,82.0,19.685,68.472,2.536
2007-11-27T13:00:00,2007-11-27T13:00:00,2007-11-27T18:00:00Z,9.777,0.43,8.311,0.051,0.0,0.0,0.179,0.004,0.015,0.092,0.0,0.088,7.241,1.07,0.0,1.39327,1.39327,0.16902,0.16902,1.22425,0.02008,0.0,0.0,0.07041,0.00167,0.0059,0.03632,0.0,0.03463,1.06665,0.1576,0.0,1.019,0.402,5.832,0.0,0.807,0.0,0.0,47.546,68.001,68.0,79.0,52.07,50.006,0.0,30.92,29.421,85.0,17.224,54.524,0.951
2007-11-27T14:00:00,2007-11-27T14:00:00,2007-11-27T19:00:00Z,10.614,0.434,9.134,0.028,0.0,0.0,0.177,0.004,0.0,0.092,0.045,0.088,4.208,0.475,4.451,1.51759,1.51759,0.17209,0.17209,1.3455,0.01102,0.0,0.0,0.07032,0.00155,0.0,0.03662,0.01766,0.03493,0.61989,0.07002,0.65559,0.453,0.178,3.177,0.0,0.358,0.0,0.0,47.578,67.999,68.0,79.0,80.009,0.0,0.0,30.92,29.42,85.0,16.106,50.403,1.902
2007-11-27T15:00:00,2007-11-27T15:00:00,2007-11-27T20:00:00Z,6.841,0.403,5.467,0.037,0.0,0.0,0.183,0.004,0.0,0.092,0.0,0.086,5.467,0.0,0.0,0.9704,0.9704,0.16516,0.16516,0.80524,0.01529,0.0,0.0,0.07515,0.0016,0.0,0.03784,0.0,0.03528,0.80524,0.0,0.0,0.0,0.0,4.265,0.0,0.0,0.0,0.0,48.113,67.997,68.0,79.0,78.316,0.0,0.0,33.08,31.115,82.0,16.106,23.458,0.634
2007-11-27T16:00:00,2007-11-27T16:00:00,2007-11-27T21:00:00Z,7.063,0.433,5.587,0.036,0.0,0.0,0.212,0.004,0.0,0.09,0.0,0.09,5.349,0.238,0.0,1.03563,1.03563,0.21265,0.21265,0.82298,0.01789,0.0,0.0,0.1042,0.00209,0.0,0.04429,0.0,0.04418,0.78794,0.03504,0.0,0.227,0.089,4.161,0.0,0.179,0.0,0.0,48.4,67.999,68.0,79.0,74.428,0.0,0.0,33.98,32.383,85.0,14.987,11.412,0.0
2007-11-27T17:00:00,2007-11-27T17:00:00,2007-11-27T22:00:00Z,7.119,0.505,5.395,0.037,0.0,0.0,0.271,0.007,0.0,0.097,0.0,0.094,5.395,0.0,0.0,1.13993,1.13993,0.34531,0.34531,0.79462,0.0251,0.0,0.0,0.18545,0.0046,0.0,0.06606,0.0,0.0641,0.79462,0.0,0.0,0.0,0.0,4.201,0.0,0.0,0.0,0.0,48.67,67.996,68.0,79.0,80.203,0.0,0.0,35.06,33.859,89.0,17.224,0.0,0.0
2007-11-27T18:00:00,2007-11-27T18:00:00,2007-11-27T23:00:00Z,7.58,0.608,5.506,0.032,0.0,0.0,0.355,0.013,0.0,0.105,0.0,0.102,4.793,0.713,0.0,1.24632,1.24632,0.43522,0.43522,0.81109,0.02303,0.0,0.0,0.25447,0.0094,0.0,0.07555,0.0,0.07278,0.70603,0.10507,0.0,0.679,0.268,3.677,0.0,0.538,0.0,0.0,49.205,68.003,68.0,79.0,75.199,0.0,0.0,37.04,35.313,85.0,16.106,0.0,0.0
2007-11-27T19:00:00,2007-11-27T19:00:00,2007-11-28T00:00:00Z,7.749,0.676,5.442,0.033,0.0,0.0,0.412,0.017,0.0,0.11,0.0,0.104,4.967,0.475,0.0,1.28142,1.28142,0.47975,0.47975,0.80167,0.02376,0.0,0.0,0.29218,0.01233,0.0,0.07797,0.0,0.07351,0.73165,0.07002,0.0,0.453,0.178,3.828,0.0,0.358,0.0,0.0,49.508,68.002,68.0,79.0,86.546,0.0,0.0,37.94,36.65,89.0,19.685,0.0,0.0
2007-11-27T20:00:00,2007-11-27T20:00:00,2007-11-28T01:00:00Z,10.246,0.7,7.858,0.05,0.0,0.0,0.393,0.023,0.03,0.105,0.0,0.098,7.144,0.713,0.0,1.64313,1.64313,0.4857,0.4857,1.15744,0.03489,0.0,0.0,0.27299,0.01599,0.02081,0.07318,0.0,0.06784,1.05237,0.10507,0.0,0.679,0.268,5.745,0.0,0.538,0.0,0.0,49.058,67.998,68.0,79.0,32.857,99.99,0.0,35.96,34.729,89.0,16.106,0.0,0.0
2007-11-27T21:00:00,2007-11-27T21:00:00,2007-11-28T02:00:00Z,6.945,0.578,4.975,0.034,0.0,0.0,0.317,0.032,0.0,0.103,0.0,0.092,4.975,0.0,0.0,1.12072,1.12072,0.38795,0.38795,0.73277,0.02252,0.0,0.0,0.21268,0.02168,0.0,0.06937,0.0,0.06169,0.73277,0.0,0.0,0.0,0.0,3.836,0.0,0.0,0.0,0.0,49.324,68.0,68.0,70.0,82.432,0.0,0.0,37.04,35.776,89.0,18.343,0.0,0.0
2007-11-27T22:00:00,2007-11-27T22:00:00,2007-11-28T03:00:00Z,6.662,0.499,4.958,0.033,0.0,0.0,0.24,0.037,0.0,0.101,0.0,0.088,4.958,0.0,0.0,1.07228,1.07228,0.342,0.342,0.73027,0.02287,0.0,0.0,0.16416,0.0255,0.0,0.06921,0.0,0.06027,0.73027,0.0,0.0,0.0,0.0,3.82,0.0,0.0,0.0,0.0,49.417,67.999,68.0,70.0,78.713,0.0,0.0,37.04,35.775,89.0,17.224,0.0,0.0
2007-11-27T23:00:00,2007-11-27T23:00:00,2007-11-28T04:00:00Z,6.797,0.349,5.607,0.035,0.0,0.0,0.116,0.032,0.0,0.097,0.0,0.07,5.131,0.475,0.0,1.04682,1.04682,0.22098,0.22098,0.82584,0.02199,0.0,0.0,0.07315,0.02043,0.0,0.06122,0.0,0.0442,0.75583,0.07001,0.0,0.453,0.178,3.971,0.0,0.358,0.0,0.0,49.14,67.997,68.0,70.0,72.804,0.0,0.0,35.96,34.728,89.0,14.987,0.0,0.0
2007-11-28T00:00:00,2007-11-28T00:00:00,2007-11-28T05:00:00Z,5.916,0.23,5.131,0.035,0.0,0.0,0.021,0.022,0.0,0.09,0.0,0.061,5.131,0.0,0.0,0.89795,0.89795,0.14211,0.14211,0.75584,0.02146,0.0,0.0,0.01326,0.01381,0.0,0.05567,0.0,0.03792,0.75584,0.0,0.0,0.0,0.0,3.971,0.0,0.0,0.0,0.0,48.903,67.996,68.0,70.0,65.379,0.0,0.0,35.06,33.855,89.0,11.632,0.0,0.0
2007-11-28T01:00:00,2007-11-28T01:00:00,2007-11-28T06:00:00Z,5.86,0.222,5.104,0.035,0.0,0.0,0.021,0.016,0.0,0.088,0.0,0.061,5.104,0.0,0.0,0.88628,0.88628,0.13446,0.13446,0.75182,0.02095,0.0,0.0,0.01302,0.0099,0.0,0.05335,0.0,0.03724,0.75182,0.0,0.0,0.0,0.0,3.947,0.0,0.0,0.0,0.0,48.889,67.998,68.0,70.0,62.789,0.0,0.0,35.06,33.08,82.0,10.29,0.0,0.0
2007-11-28T02:00:00,2007-11-28T02:00:00,2007-11-28T07:00:00Z,5.955,0.22,5.204,0.035,0.0,0.0,0.021,0.016,0.0,0.086,0.0,0.061,5.204,0.0,0.0,0.90141,0.90141,0.13485,0.13485,0.76656,0.02162,0.0,0.0,0.01314,0.00999,0.0,0.0525,0.0,0.03759,0.76656,0.0,0.0,0.0,0.0,4.034,0.0,0.0,0.0,0.0,48.627,68.0,68.0,70.0,62.01,0.0,0.0,33.98,32.375,85.0,9.171,0.0,0.0
2007-11-28T03:00:00,2007-11-28T03:00:00,2007-11-28T08:00:00Z,5.826,0.217,5.086,0.034,0.0,0.0,0.021,0.016,0.0,0.083,0.0,0.061,5.086,0.0,0.0,0.88054,0.88054,0.13142,0.13142,0.74912,0.02082,0.0,0.0,0.01299,0.00988,0.0,0.05057,0.0,0.03716,0.74912,0.0,0.0,0.0,0.0,3.931,0.0,0.0,0.0,0.0,48.845,68.002,68.0,70.0,60.945,0.0,0.0,35.06,33.411,85.0,9.171,0.0,0.0
2007-11-28T04:00:00,2007-11-28T04:00:00,2007-11-28T09:00:00Z,5.547,0.213,4.821,0.032,0.0,0.0,0.021,0.016,0.0,0.081,0.0,0.061,4.821,0.0,0.0,0.83936,0.83936,0.12929,0.12929,0.71007,0.01966,0.0,0.0,0.01304,0.00991,0.0,0.0494,0.0,0.03728,0.71007,0.0,0.0,0.0,0.0,3.701,0.0,0.0,0.0,0.0,48.869,68.002,68.0,70.0,55.311,0.0,0.0,35.06,33.855,89.0,0.0,0.0,0.0
2007-11-28T05:00:00,2007-11-28T05:00:00,2007-11-28T10:00:00Z,5.549,0.211,4.83,0.032,0.0,0.0,0.021,0.016,0.0,0.079,0.0,0.061,4.83,0.0,0.0,0.83379,0.83379,0.12238,0.12238,0.71141,0.01884,0.0,0.0,0.01246,0.00948,0.0,0.04595,0.0,0.03564,0.71141,0.0,0.0,0.0,0.0,3.709,0.0,0.0,0.0,0.0,48.84,67.997,68.0,70.0,55.311,0.0,0.0,35.06,34.186,92.0,0.0,0.0,0.0
2007-11-28T06:00:00,2007-11-28T06:00:00,2007-11-28T11:00:00Z,5.425,0.207,4.72,0.032,0.0,0.0,0.021,0.013,0.0,0.079,0.0,0.061,4.72,0.0,0.0,0.81314,0.81314,0.11794,0.11794,0.6952,0.01804,0.0,0.0,0.01225,0.00749,0.0,0.04515,0.0,0.03502,0.6952,0.0,0.0,0.0,0.0,3.614,0.0,0.0,0.0,0.0,49.058,67.998,68.0,70.0,54.318,0.0,0.0,35.96,35.066,92.0,0.0,0.0,0.0
2007-11-28T07:00:00,2007-11-28T07:00:00,2007-11-28T12:00:00Z,5.291,0.209,4.577,0.031,0.0,0.0,0.021,0.012,0.0,0.083,0.0,0.061,4.577,0.0,0.0,0.79882,0.79882,0.12465,0.12465,0.67418,0.01818,0.0,0.0,0.01278,0.00739,0.0,0.04974,0.0,0.03655,0.67418,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,49.344,68.0,68.0,70.0,53.121,0.0,0.0,37.04,35.775,89.0,0.0,0.0,0.0
2007-11-28T08:00:00,2007-11-28T08:00:00,2007-11-28T13:00:00Z,5.385,0.214,4.655,0.031,0.0,0.0,0.021,0.012,0.0,0.088,0.0,0.061,4.655,0.0,0.0,0.79237,0.79237,0.10666,0.10666,0.68572,0.01552,0.0,0.0,0.0107,0.00601,0.0,0.04383,0.0,0.0306,0.68572,0.0,0.0,0.0,0.0,3.558,0.0,0.0,0.0,0.0,49.358,67.998,68.0,70.0,54.978,0.0,0.0,37.04,36.123,92.0,5.816,6.34,0.0
2007-11-28T09:00:00,2007-11-28T09:00:00,2007-11-28T14:00:00Z,8.234,0.345,7.057,0.014,0.0,0.0,0.109,0.012,0.0,0.09,0.048,0.073,2.247,0.0,4.81,1.18316,1.18316,0.14368,0.14368,1.03949,0.00576,0.0,0.0,0.04522,0.00487,0.0,0.03752,0.02003,0.03028,0.33094,0.0,0.70855,0.0,0.0,1.58,0.0,0.0,0.0,0.0,49.376,68.001,68.0,70.0,54.977,0.0,0.0,37.04,36.123,92.0,5.816,15.85,0.0
2007-11-28T10:00:00,2007-11-28T10:00:00,2007-11-28T15:00:00Z,5.784,0.316,4.704,0.023,0.0,0.0,0.109,0.01,0.0,0.09,0.011,0.073,3.615,0.0,1.09,0.81863,0.81863,0.12566,0.12566,0.69297,0.00929,0.0,0.0,0.04346,0.00394,0.0,0.03577,0.00433,0.02887,0.53248,0.0,0.16049,0.0,0.0,2.676,0.0,0.0,0.0,0.0,49.652,68.003,68.0,70.0,58.063,0.0,0.0,37.94,36.649,89.0,9.171,26.628,0.0
2007-11-28T11:00:00,2007-11-28T11:00:00,2007-11-28T16:00:00Z,5.148,0.302,4.117,0.027,0.0,0.0,0.107,0.008,0.0,0.088,0.0,0.073,4.117,0.0,0.0,0.721,0.721,0.11464,0.11464,0.60636,0.01027,0.0,0.0,0.04051,0.00296,0.0,0.03333,0.0,0.02757,0.60636,0.0,0.0,0.0,0.0,3.097,0.0,0.0,0.0,0.0,49.72,68.002,68.0,70.0,58.065,0.0,0.0,37.94,37.474,96.0,9.171,58.645,0.0
2007-11-28T12:00:00,2007-11-28T12:00:00,2007-11-28T17:00:00Z,5.248,0.206,4.544,0.03,0.0,0.0,0.021,0.005,0.0,0.088,0.0,0.061,4.544,0.0,0.0,0.74731,0.74731,0.07791,0.07791,0.6694,0.01144,0.0,0.0,0.0081,0.00201,0.0,0.03319,0.0,0.02317,0.6694,0.0,0.0,0.0,0.0,3.463,0.0,0.0,0.0,0.0,50.023,67.998,68.0,70.0,61.69,0.0,0.0,39.02,38.181,93.0,11.632,72.276,0.317
2007-11-28T13:00:00,2007-11-28T13:00:00,2007-11-28T18:00:00Z,7.162,0.326,6.048,0.04,0.0,0.0,0.1,0.004,0.015,0.092,0.0,0.075,5.81,0.238,0.0,1.01941,1.01941,0.12848,0.12848,0.89093,0.01572,0.0,0.0,0.03948,0.00167,0.0059,0.03632,0.0,0.02939,0.85581,0.03512,0.0,0.227,0.089,4.566,0.0,0.18,0.0,0.0,50.089,68.003,68.0,79.0,46.87,50.006,0.0,39.02,38.181,93.0,17.224,68.789,0.0
2007-11-28T14:00:00,2007-11-28T14:00:00,2007-11-28T19:00:00Z,5.337,0.299,4.317,0.029,0.0,0.0,0.099,0.004,0.0,0.092,0.0,0.075,4.317,0.0,0.0,0.75453,0.75453,0.11862,0.11862,0.63591,0.01134,0.0,0.0,0.03947,0.00155,0.0,0.03662,0.0,0.02964,0.63591,0.0,0.0,0.0,0.0,3.268,0.0,0.0,0.0,0.0,50.344,68.0,68.0,79.0,60.841,0.0,0.0,39.92,38.567,89.0,11.632,56.743,0.317
2007-11-28T15:00:00,2007-11-28T15:00:00,2007-11-28T20:00:00Z,7.48,0.306,6.436,0.034,0.0,0.0,0.102,0.004,0.0,0.092,0.0,0.074,5.004,1.432,0.0,1.07353,1.07353,0.12556,0.12556,0.94797,0.01384,0.0,0.0,0.04203,0.0016,0.0,0.03784,0.0,0.03025,0.73702,0.21095,0.0,1.36,0.536,3.86,0.0,1.08,0.0,0.0,50.68,68.002,68.0,79.0,79.594,0.0,0.0,41.0,38.326,79.0,18.343,39.308,19.971
2007-11-28T16:00:00,2007-11-28T16:00:00,2007-11-28T21:00:00Z,6.06,0.32,4.967,0.033,0.0,0.0,0.117,0.004,0.0,0.09,0.0,0.076,4.967,0.0,0.0,0.88909,0.88909,0.15745,0.15745,0.73164,0.01646,0.0,0.0,0.05744,0.00209,0.0,0.04429,0.0,0.03717,0.73164,0.0,0.0,0.0,0.0,3.828,0.0,0.0,0.0,0.0,51.007,68.0,68.0,79.0,83.75,0.0,0.0,42.08,38.94,76.0,19.685,19.971,18.386
2007-11-28T17:00:00,2007-11-28T17:00:00,2007-11-28T22:00:00Z,5.997,0.218,5.252,0.032,0.0,0.0,0.021,0.007,0.0,0.097,0.0,0.061,4.775,0.477,0.0,0.92273,0.92273,0.14911,0.14911,0.77362,0.02187,0.0,0.0,0.01466,0.0046,0.0,0.06606,0.0,0.04192,0.70331,0.07031,0.0,0.453,0.179,3.661,0.0,0.36,0.0,0.0,51.048,68.001,68.0,79.0,71.227,0.0,0.0,42.08,37.449,65.0,16.106,0.0,0.0
2007-11-28T18:00:00,2007-11-28T18:00:00,2007-11-28T23:00:00Z,7.913,0.603,5.855,0.028,0.0,0.0,0.355,0.013,0.0,0.105,0.0,0.102,4.182,1.673,0.0,1.29438,1.29438,0.43194,0.43194,0.86244,0.01975,0.0,0.0,0.25447,0.0094,0.0,0.07555,0.0,0.07278,0.61602,0.24642,0.0,1.589,0.626,3.153,0.0,1.262,0.0,0.0,50.788,67.999,68.0,79.0,72.079,0.0,0.0,41.0,36.084,62.0,16.106,0.0,0.0
2007-11-28T19:00:00,2007-11-28T19:00:00,2007-11-29T00:00:00Z,10.025,0.699,7.639,0.012,0.0,0.0,0.412,0.017,0.0,0.11,0.045,0.104,1.996,1.192,4.451,1.62145,1.62145,0.4962,0.4962,1.12524,0.00863,0.0,0.0,0.29218,0.01233,0.0,0.07797,0.03159,0.07351,0.29407,0.17558,0.65559,1.132,0.446,1.39,0.0,0.899,0.0,0.0,50.815,67.999,68.0,79.0,75.734,0.0,0.0,41.0,35.82,60.0,17.224,0.0,0.0
2007-11-28T20:00:00,2007-11-28T20:00:00,2007-11-29T01:00:00Z,9.277,0.691,6.92,0.041,0.0,0.0,0.393,0.023,0.03,0.105,0.0,0.098,5.963,0.957,0.0,1.49859,1.49859,0.47934,0.47934,1.01925,0.02853,0.0,0.0,0.27299,0.01599,0.02081,0.07318,0.0,0.06784,0.87834,0.14092,0.0,0.909,0.358,4.701,0.0,0.721,0.0,0.0,50.603,68.001,68.0,79.0,33.19,99.99,0.0,39.92,34.874,60.0,17.224,0.0,0.0
