Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Hot Water: Clothes Washer,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Garage,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-09-29T11:00:00,2007-09-29T12:00:00,2007-09-29T17:00:00Z,8.69,2.547,0.0,0.0,0.0,0.0,1.516,0.359,0.4,0.013,0.001,0.002,0.0,0.048,0.0,0.0,0.0,0.007,0.201,2.07182,2.07182,2.07182,2.07182,0.0,0.0,0.0,0.0,1.23337,0.29198,0.32552,0.01072,0.00043,0.00136,0.0,0.03904,0.0,0.0,0.0,0.00609,0.16331,0.0,0.671,0.204,0.0,0.0,16.322,0.343,0.095,0.0,0.0,97.076,84.086,75.0,70.0,75.0,58.969,0.0,0.0,84.2,71.747,55.0,8.053,87.175,155.012
2007-09-29T12:00:00,2007-09-29T13:00:00,2007-09-29T18:00:00Z,7.931,2.324,0.0,0.0,0.0,0.0,1.657,0.394,0.0,0.013,0.001,0.001,0.0,0.05,0.0,0.0,0.0,0.007,0.201,1.92574,1.92574,1.92574,1.92574,0.0,0.0,0.0,0.0,1.37305,0.32603,0.0,0.01091,0.00044,0.00104,0.0,0.04175,0.0,0.0,0.0,0.0062,0.16632,0.0,0.0,0.0,0.0,0.0,18.052,0.0,0.093,0.0,0.0,100.432,86.933,75.0,70.0,75.0,50.623,0.0,0.0,84.2,71.747,55.0,5.816,82.42,169.594
2007-09-29T13:00:00,2007-09-29T14:00:00,2007-09-29T19:00:00Z,8.51,2.494,0.0,0.0,0.0,0.0,1.794,0.426,0.0,0.013,0.001,0.001,0.0,0.05,0.0,0.0,0.0,0.007,0.201,2.08563,2.08563,2.08563,2.08563,0.0,0.0,0.0,0.0,1.50033,0.35662,0.0,0.01101,0.00044,0.00096,0.0,0.04214,0.0,0.0,0.0,0.00626,0.16787,0.0,0.0,0.0,0.0,0.0,19.703,0.0,0.086,0.0,0.0,101.325,88.93,75.0,70.0,75.0,54.855,0.0,0.0,84.38,72.527,57.0,6.935,100.171,140.43
2007-09-29T14:00:00,2007-09-29T15:00:00,2007-09-29T20:00:00Z,9.06,2.655,0.0,0.0,0.0,0.0,1.922,0.459,0.0,0.013,0.001,0.001,0.0,0.05,0.0,0.0,0.0,0.007,0.201,2.24831,2.24831,2.24831,2.24831,0.0,0.0,0.0,0.0,1.6278,0.38893,0.0,0.01115,0.00045,0.00098,0.0,0.04267,0.0,0.0,0.0,0.00634,0.16999,0.0,0.0,0.0,0.0,0.0,21.356,0.0,0.081,0.0,0.0,100.789,90.225,75.0,70.0,75.0,58.969,0.0,0.0,84.2,72.685,58.0,8.053,67.521,183.225
2007-09-29T15:00:00,2007-09-29T16:00:00,2007-09-29T21:00:00Z,9.588,2.81,0.0,0.0,0.0,0.0,1.935,0.472,0.0,0.094,0.004,0.001,0.0,0.049,0.0,0.0,0.0,0.009,0.247,2.42714,2.42714,2.42714,2.42714,0.0,0.0,0.0,0.0,1.67106,0.40809,0.0,0.08081,0.00325,0.00109,0.0,0.04249,0.0,0.0,0.0,0.00744,0.21293,0.0,0.0,0.0,0.0,0.0,22.204,0.0,0.078,0.0,0.0,98.977,91.134,75.0,70.0,75.0,49.992,0.0,0.0,82.4,74.639,70.0,6.935,44.38,217.778
2007-09-29T16:00:00,2007-09-29T17:00:00,2007-09-29T22:00:00Z,9.165,2.686,0.0,0.0,0.0,0.0,1.819,0.443,0.0,0.097,0.004,0.002,0.0,0.053,0.0,0.0,0.0,0.01,0.257,2.35792,2.35792,2.35792,2.35792,0.0,0.0,0.0,0.0,1.5968,0.3891,0.0,0.08543,0.00343,0.00175,0.0,0.04634,0.0,0.0,0.0,0.00919,0.22588,0.0,0.0,0.0,0.0,0.0,20.951,0.0,0.075,0.0,0.0,95.911,91.63,75.0,70.0,75.0,45.832,0.0,0.0,82.4,74.639,70.0,5.816,40.259,168.009
2007-09-29T17:00:00,2007-09-29T18:00:00,2007-09-29T23:00:00Z,8.334,2.443,0.0,0.0,0.0,0.0,1.557,0.388,0.0,0.109,0.004,0.004,0.03,0.058,0.0,0.0,0.0,0.014,0.279,2.35264,2.35264,2.35264,2.35264,0.0,0.0,0.0,0.0,1.49949,0.37326,0.0,0.10513,0.00422,0.00383,0.0289,0.05547,0.0,0.0,0.0,0.01372,0.26862,0.0,1.011,0.308,0.0,0.0,18.464,0.512,0.072,0.0,0.0,90.529,91.554,75.0,64.0,75.0,7.436,99.99,0.0,80.06,73.86,75.0,2.908,22.507,115.704
2007-09-29T18:00:00,2007-09-29T19:00:00,2007-09-30T00:00:00Z,7.99,2.342,0.0,0.0,0.0,0.0,1.124,0.286,0.423,0.137,0.005,0.005,0.0,0.06,0.0,0.0,0.0,0.017,0.284,2.72474,2.72474,2.72474,2.72474,0.0,0.0,0.0,0.0,1.30746,0.33336,0.49274,0.1589,0.00638,0.00585,0.0,0.0698,0.0,0.0,0.0,0.01971,0.33054,0.0,2.683,0.816,0.0,0.0,13.765,1.371,0.074,0.0,0.0,83.638,90.896,75.0,64.0,75.0,16.075,0.0,0.0,77.0,73.024,83.0,0.0,3.17,7.925
2007-09-29T19:00:00,2007-09-29T20:00:00,2007-09-30T01:00:00Z,7.064,2.07,0.0,0.0,0.0,0.0,0.895,0.232,0.407,0.179,0.007,0.006,0.0,0.058,0.0,0.0,0.0,0.018,0.268,2.58143,2.58143,2.58143,2.58143,0.0,0.0,0.0,0.0,1.11561,0.28981,0.50774,0.22291,0.00895,0.00784,0.0,0.07181,0.0,0.0,0.0,0.02246,0.33429,0.0,1.329,0.404,0.0,0.0,11.094,0.685,0.076,0.0,0.0,78.132,89.851,75.0,64.0,75.0,5.037,0.0,0.0,74.66,72.198,89.0,0.0,0.0,0.0
2007-09-29T20:00:00,2007-09-29T21:00:00,2007-09-30T02:00:00Z,5.177,1.517,0.0,0.0,0.0,0.0,0.757,0.199,0.0,0.217,0.009,0.009,0.0,0.056,0.0,0.0,0.0,0.019,0.252,1.82198,1.82198,1.82198,1.82198,0.0,0.0,0.0,0.0,0.90855,0.23913,0.0,0.26051,0.01046,0.01044,0.0,0.06772,0.0,0.0,0.0,0.02292,0.30224,0.0,0.0,0.0,0.0,0.0,9.494,0.0,0.078,0.0,0.0,74.325,87.762,75.0,64.0,75.0,15.825,0.0,0.0,73.04,71.299,92.0,0.0,0.0,0.0
2007-09-29T21:00:00,2007-09-29T22:00:00,2007-09-30T03:00:00Z,4.695,1.376,0.0,0.0,0.0,0.0,0.645,0.172,0.0,0.225,0.009,0.01,0.0,0.055,0.0,0.0,0.0,0.019,0.241,1.59638,1.59638,1.59638,1.59638,0.0,0.0,0.0,0.0,0.74798,0.19918,0.0,0.26133,0.0105,0.01191,0.0,0.06403,0.0,0.0,0.0,0.0215,0.27996,0.0,0.0,0.0,0.0,0.0,8.217,0.0,0.082,0.0,0.0,71.096,85.808,75.0,64.0,75.0,22.651,0.0,0.0,71.6,70.324,94.0,0.0,0.0,0.0
2007-09-29T22:00:00,2007-09-29T23:00:00,2007-09-30T04:00:00Z,3.923,1.15,0.0,0.0,0.0,0.0,0.556,0.148,0.0,0.148,0.006,0.009,0.0,0.053,0.0,0.0,0.0,0.016,0.215,1.34114,1.34114,1.34114,1.34114,0.0,0.0,0.0,0.0,0.64878,0.17255,0.0,0.17215,0.00691,0.01038,0.0,0.06158,0.0,0.0,0.0,0.01851,0.25028,0.0,0.673,0.205,0.0,0.0,7.088,0.343,0.085,0.0,0.0,68.929,84.527,75.0,64.0,75.0,22.651,0.0,0.0,71.6,70.324,94.0,0.0,0.0,0.0
2007-09-29T23:00:00,2007-09-30T00:00:00,2007-09-30T05:00:00Z,2.983,0.874,0.0,0.0,0.0,0.0,0.471,0.126,0.0,0.013,0.001,0.006,0.0,0.049,0.0,0.0,0.0,0.007,0.201,1.01122,1.01122,1.01122,1.01122,0.0,0.0,0.0,0.0,0.54504,0.14548,0.0,0.01523,0.00061,0.00715,0.0,0.05689,0.0,0.0,0.0,0.00865,0.23217,0.0,0.0,0.0,0.0,0.0,6.041,0.0,0.086,0.0,0.0,67.719,83.281,75.0,64.0,75.0,24.931,0.0,0.0,71.06,69.579,93.0,0.0,0.0,0.0
2007-09-30T00:00:00,2007-09-30T01:00:00,2007-09-30T06:00:00Z,2.716,0.796,0.0,0.0,0.0,0.0,0.411,0.11,0.0,0.013,0.001,0.005,0.0,0.048,0.0,0.0,0.0,0.007,0.201,0.92694,0.92694,0.92694,0.92694,0.0,0.0,0.0,0.0,0.47901,0.12794,0.0,0.01534,0.00062,0.00561,0.0,0.0559,0.0,0.0,0.0,0.00872,0.23381,0.0,0.0,0.0,0.0,0.0,5.28,0.0,0.088,0.0,0.0,66.982,82.178,75.0,64.0,75.0,25.666,0.0,0.0,70.88,69.829,95.0,0.0,0.0,0.0
2007-09-30T01:00:00,2007-09-30T02:00:00,2007-09-30T07:00:00Z,3.885,1.139,0.0,0.0,0.0,0.0,0.349,0.093,0.393,0.013,0.001,0.005,0.03,0.047,0.0,0.0,0.0,0.007,0.201,1.31233,1.31233,1.31233,1.31233,0.0,0.0,0.0,0.0,0.40281,0.10693,0.45273,0.01518,0.00061,0.00555,0.03458,0.05393,0.0,0.0,0.0,0.00862,0.23138,0.0,0.0,0.0,0.0,0.0,4.452,0.0,0.098,0.0,0.0,66.78,81.316,75.0,64.0,75.0,4.446,99.99,0.0,71.42,70.147,94.0,0.0,0.0,0.0
2007-09-30T02:00:00,2007-09-30T03:00:00,2007-09-30T08:00:00Z,2.388,0.7,0.0,0.0,0.0,0.0,0.338,0.09,0.0,0.013,0.001,0.005,0.0,0.046,0.0,0.0,0.0,0.007,0.201,0.80824,0.80824,0.80824,0.80824,0.0,0.0,0.0,0.0,0.39041,0.10345,0.0,0.01521,0.00061,0.00544,0.0,0.05265,0.0,0.0,0.0,0.00864,0.23182,0.0,0.0,0.0,0.0,0.0,4.299,0.0,0.099,0.0,0.0,66.671,80.625,75.0,70.0,75.0,22.651,0.0,0.0,71.6,70.324,94.0,0.0,0.0,0.0
2007-09-30T03:00:00,2007-09-30T04:00:00,2007-09-30T09:00:00Z,2.171,0.636,0.0,0.0,0.0,0.0,0.288,0.077,0.0,0.013,0.001,0.005,0.0,0.044,0.0,0.0,0.0,0.007,0.201,0.72957,0.72957,0.72957,0.72957,0.0,0.0,0.0,0.0,0.33004,0.08869,0.0,0.01511,0.00061,0.0054,0.0,0.05091,0.0,0.0,0.0,0.00858,0.23022,0.0,0.0,0.0,0.0,0.0,3.701,0.0,0.1,0.0,0.0,65.58,79.907,75.0,70.0,75.0,29.863,0.0,0.0,69.8,69.8,100.0,0.0,0.0,0.0
2007-09-30T04:00:00,2007-09-30T05:00:00,2007-09-30T10:00:00Z,2.031,0.595,0.0,0.0,0.0,0.0,0.256,0.069,0.0,0.013,0.001,0.005,0.0,0.043,0.0,0.0,0.0,0.007,0.201,0.68946,0.68946,0.68946,0.68946,0.0,0.0,0.0,0.0,0.29707,0.07972,0.0,0.01526,0.00061,0.00558,0.0,0.05003,0.0,0.0,0.0,0.00867,0.23253,0.0,0.0,0.0,0.0,0.0,3.275,0.0,0.101,0.0,0.0,65.153,79.246,75.0,70.0,75.0,29.863,0.0,0.0,69.8,68.554,94.0,0.0,0.0,0.0
2007-09-30T05:00:00,2007-09-30T06:00:00,2007-09-30T11:00:00Z,1.924,0.564,0.0,0.0,0.0,0.0,0.232,0.062,0.0,0.013,0.001,0.005,0.0,0.043,0.0,0.0,0.0,0.007,0.201,0.64945,0.64945,0.64945,0.64945,0.0,0.0,0.0,0.0,0.26709,0.0716,0.0,0.01517,0.00061,0.00543,0.0,0.04974,0.0,0.0,0.0,0.00862,0.2312,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.102,0.0,0.0,64.9,78.653,75.0,70.0,75.0,29.863,0.0,0.0,69.8,68.555,94.0,0.0,0.0,0.0
2007-09-30T06:00:00,2007-09-30T07:00:00,2007-09-30T12:00:00Z,1.843,0.54,0.0,0.0,0.0,0.0,0.211,0.057,0.0,0.013,0.001,0.005,0.0,0.046,0.0,0.0,0.0,0.007,0.201,0.61526,0.61526,0.61526,0.61526,0.0,0.0,0.0,0.0,0.24082,0.06451,0.0,0.015,0.0006,0.00525,0.0,0.05193,0.0,0.0,0.0,0.00852,0.22863,0.0,0.0,0.0,0.0,0.0,2.683,0.0,0.103,0.0,0.0,64.71,78.135,75.0,70.0,75.0,29.863,0.0,0.0,69.8,68.555,94.0,0.0,0.0,0.0
2007-09-30T07:00:00,2007-09-30T08:00:00,2007-09-30T13:00:00Z,2.043,0.599,0.0,0.0,0.0,0.0,0.257,0.068,0.0,0.013,0.001,0.004,0.0,0.048,0.0,0.0,0.0,0.007,0.201,0.55706,0.55706,0.55706,0.55706,0.0,0.0,0.0,0.0,0.23886,0.06303,0.0,0.01226,0.00049,0.004,0.0,0.04466,0.0,0.0,0.0,0.00696,0.18681,0.0,0.812,0.247,0.0,0.0,3.194,0.412,0.102,0.0,0.0,67.738,78.008,75.0,70.0,75.0,22.651,0.0,0.0,71.6,70.325,94.0,0.0,22.507,23.775
2007-09-30T08:00:00,2007-09-30T09:00:00,2007-09-30T14:00:00Z,5.234,1.534,0.0,0.0,0.0,0.0,0.571,0.144,0.415,0.107,0.004,0.004,0.0,0.049,0.0,0.0,0.0,0.009,0.231,1.26825,1.26825,1.26825,1.26825,0.0,0.0,0.0,0.0,0.47222,0.119,0.34287,0.08868,0.00356,0.00312,0.0,0.04067,0.0,0.0,0.0,0.00755,0.19059,0.0,1.909,0.581,0.0,0.0,6.721,0.982,0.104,0.0,0.0,75.883,78.838,75.0,70.0,75.0,30.755,0.0,0.0,77.0,71.791,78.0,5.816,36.772,137.894
2007-09-30T09:00:00,2007-09-30T10:00:00,2007-09-30T15:00:00Z,6.839,2.004,0.0,0.0,0.0,0.0,0.962,0.236,0.409,0.104,0.004,0.003,0.0,0.049,0.0,0.0,0.0,0.006,0.231,1.60409,1.60409,1.60409,1.60409,0.0,0.0,0.0,0.0,0.7696,0.18921,0.32714,0.08347,0.00335,0.00251,0.0,0.03937,0.0,0.0,0.0,0.00494,0.18449,0.0,1.418,0.431,0.0,0.0,10.993,0.724,0.101,0.0,0.0,85.048,80.876,75.0,70.0,75.0,37.692,0.0,0.0,80.06,74.127,76.0,5.369,47.55,187.029
2007-09-30T10:00:00,2007-09-30T11:00:00,2007-09-30T16:00:00Z,6.986,2.047,0.0,0.0,0.0,0.0,1.333,0.322,0.0,0.101,0.004,0.003,0.0,0.048,0.0,0.0,0.0,0.006,0.231,1.64036,1.64036,1.64036,1.64036,0.0,0.0,0.0,0.0,1.06808,0.25773,0.0,0.08098,0.00325,0.00201,0.0,0.03845,0.0,0.0,0.0,0.00516,0.18469,0.0,1.322,0.402,0.0,0.0,14.974,0.679,0.098,0.0,0.0,96.14,82.9,75.0,70.0,75.0,42.517,0.0,0.0,82.4,75.755,74.0,4.698,47.867,226.971
2007-09-30T11:00:00,2007-09-30T12:00:00,2007-09-30T17:00:00Z,9.571,2.805,0.0,0.0,0.0,0.0,1.624,0.386,0.402,0.097,0.004,0.002,0.0,0.048,0.0,0.0,0.0,0.007,0.236,2.28188,2.28188,2.28188,2.28188,0.0,0.0,0.0,0.0,1.32137,0.3141,0.32689,0.07873,0.00316,0.00136,0.0,0.03904,0.0,0.0,0.0,0.00547,0.19176,0.0,0.826,0.251,0.0,0.0,18.102,0.422,0.092,0.0,0.0,100.57,85.796,75.0,70.0,75.0,50.623,0.0,0.0,84.2,76.278,70.0,5.816,49.452,240.919
2007-09-30T12:00:00,2007-09-30T13:00:00,2007-09-30T18:00:00Z,8.816,2.584,0.0,0.0,0.0,0.0,1.766,0.421,0.0,0.094,0.004,0.001,0.0,0.05,0.0,0.0,0.0,0.006,0.241,2.14062,2.14062,2.14062,2.14062,0.0,0.0,0.0,0.0,1.46316,0.34878,0.0,0.07751,0.00311,0.00104,0.0,0.04175,0.0,0.0,0.0,0.00533,0.19994,0.0,0.334,0.102,0.0,0.0,19.847,0.172,0.089,0.0,0.0,101.492,88.515,75.0,70.0,75.0,64.203,0.0,0.0,84.2,76.278,70.0,9.171,48.818,247.576
2007-09-30T13:00:00,2007-09-30T14:00:00,2007-09-30T19:00:00Z,8.765,2.569,0.0,0.0,0.0,0.0,1.853,0.442,0.0,0.013,0.001,0.001,0.0,0.05,0.0,0.0,0.0,0.007,0.201,2.1481,2.1481,2.1481,2.1481,0.0,0.0,0.0,0.0,1.54942,0.37,0.0,0.01101,0.00044,0.00096,0.0,0.04214,0.0,0.0,0.0,0.00626,0.16787,0.0,0.666,0.203,0.0,0.0,20.887,0.344,0.081,0.0,0.0,101.585,90.104,75.0,70.0,75.0,64.203,0.0,0.0,84.2,76.276,70.0,9.171,49.452,246.625
2007-09-30T14:00:00,2007-09-30T15:00:00,2007-09-30T20:00:00Z,9.194,2.694,0.0,0.0,0.0,0.0,1.953,0.467,0.0,0.013,0.001,0.001,0.0,0.05,0.0,0.0,0.0,0.007,0.201,2.28157,2.28157,2.28157,2.28157,0.0,0.0,0.0,0.0,1.65413,0.39587,0.0,0.01115,0.00045,0.00098,0.0,0.04267,0.0,0.0,0.0,0.00634,0.16999,0.0,0.0,0.0,0.0,0.0,22.059,0.0,0.076,0.0,0.0,101.938,91.258,75.0,70.0,75.0,54.418,0.0,0.0,84.2,75.108,66.0,6.935,49.769,232.36
2007-09-30T15:00:00,2007-09-30T16:00:00,2007-09-30T21:00:00Z,10.261,3.007,0.0,0.0,0.0,0.0,2.109,0.496,0.0,0.094,0.004,0.001,0.0,0.049,0.0,0.0,0.0,0.009,0.247,2.59758,2.59758,2.59758,2.59758,0.0,0.0,0.0,0.0,1.82155,0.42804,0.0,0.08081,0.00325,0.00109,0.0,0.04249,0.0,0.0,0.0,0.00744,0.21293,0.0,0.0,0.0,0.0,0.0,23.297,0.0,0.073,0.0,0.0,101.541,92.266,75.0,70.0,75.0,58.749,0.0,0.0,86.0,75.492,62.0,6.935,38.674,225.069
2007-09-30T16:00:00,2007-09-30T17:00:00,2007-09-30T22:00:00Z,9.124,2.674,0.0,0.0,0.0,0.0,1.934,0.463,0.0,0.013,0.001,0.002,0.0,0.053,0.0,0.0,0.0,0.007,0.201,2.34742,2.34742,2.34742,2.34742,0.0,0.0,0.0,0.0,1.69817,0.40633,0.0,0.01156,0.00046,0.00175,0.0,0.04634,0.0,0.0,0.0,0.00657,0.17623,0.0,0.0,0.0,0.0,0.0,22.002,0.0,0.07,0.0,0.0,96.676,92.581,75.0,70.0,75.0,64.203,0.0,0.0,84.2,76.274,70.0,9.171,34.236,182.908
2007-09-30T17:00:00,2007-09-30T18:00:00,2007-09-30T23:00:00Z,9.1,2.667,0.0,0.0,0.0,0.0,1.745,0.423,0.0,0.109,0.004,0.004,0.03,0.058,0.0,0.0,0.0,0.014,0.279,2.56868,2.56868,2.56868,2.56868,0.0,0.0,0.0,0.0,1.68125,0.40755,0.0,0.10513,0.00422,0.00383,0.0289,0.05547,0.0,0.0,0.0,0.01372,0.26862,0.0,0.0,0.0,0.0,0.0,20.097,0.0,0.069,0.0,0.0,91.608,92.411,75.0,64.0,75.0,17.161,99.99,0.0,82.76,76.358,75.0,6.935,19.654,132.822
2007-09-30T18:00:00,2007-09-30T19:00:00,2007-10-01T00:00:00Z,8.662,2.539,0.0,0.0,0.0,0.0,1.3,0.32,0.411,0.137,0.005,0.005,0.0,0.06,0.0,0.0,0.0,0.017,0.284,2.95398,2.95398,2.95398,2.95398,0.0,0.0,0.0,0.0,1.51224,0.37221,0.47834,0.1589,0.00638,0.00585,0.0,0.0698,0.0,0.0,0.0,0.01971,0.33054,0.0,1.666,0.507,0.0,0.0,15.29,0.86,0.072,0.0,0.0,85.597,91.872,75.0,64.0,75.0,37.126,0.0,0.0,80.6,76.703,84.0,4.698,2.536,17.118
2007-09-30T19:00:00,2007-09-30T20:00:00,2007-10-01T01:00:00Z,6.539,1.916,0.0,0.0,0.0,0.0,1.109,0.272,0.0,0.179,0.007,0.006,0.0,0.058,0.0,0.0,0.0,0.018,0.268,2.38955,2.38955,2.38955,2.38955,0.0,0.0,0.0,0.0,1.38255,0.33873,0.0,0.22291,0.00895,0.00784,0.0,0.07181,0.0,0.0,0.0,0.02246,0.33429,0.0,0.335,0.102,0.0,0.0,12.793,0.172,0.073,0.0,0.0,81.817,91.189,75.0,64.0,75.0,33.887,0.0,0.0,80.6,77.956,89.0,3.355,0.0,0.0
2007-09-30T20:00:00,2007-09-30T21:00:00,2007-10-01T02:00:00Z,7.563,2.217,0.0,0.0,0.0,0.0,0.985,0.241,0.429,0.217,0.009,0.009,0.0,0.056,0.0,0.0,0.0,0.019,0.252,2.66178,2.66178,2.66178,2.66178,0.0,0.0,0.0,0.0,1.18238,0.28948,0.51562,0.26051,0.01046,0.01044,0.0,0.06772,0.0,0.0,0.0,0.02292,0.30224,0.0,3.144,0.956,0.0,0.0,11.29,1.61,0.074,0.0,0.0,79.735,89.648,75.0,64.0,75.0,37.984,0.0,0.0,80.42,78.759,93.0,5.145,0.0,0.0
2007-09-30T21:00:00,2007-09-30T22:00:00,2007-10-01T03:00:00Z,6.176,1.81,0.0,0.0,0.0,0.0,0.9,0.219,0.404,0.013,0.001,0.01,0.0,0.055,0.0,0.0,0.0,0.007,0.201,2.0999,2.0999,2.0999,2.0999,0.0,0.0,0.0,0.0,1.0438,0.2546,0.46811,0.01528,0.00061,0.01191,0.0,0.06403,0.0,0.0,0.0,0.00868,0.23288,0.0,1.003,0.305,0.0,0.0,10.256,0.515,0.078,0.0,0.0,78.846,88.266,75.0,64.0,75.0,45.496,0.0,0.0,80.6,79.177,94.0,6.935,0.0,0.0
2007-09-30T22:00:00,2007-09-30T23:00:00,2007-10-01T04:00:00Z,4.445,1.303,0.0,0.0,0.0,0.0,0.818,0.201,0.0,0.013,0.001,0.009,0.0,0.053,0.0,0.0,0.0,0.007,0.201,1.51958,1.51958,1.51958,1.51958,0.0,0.0,0.0,0.0,0.9541,0.23464,0.0,0.01536,0.00062,0.01038,0.0,0.06158,0.0,0.0,0.0,0.00873,0.23416,0.0,0.0,0.0,0.0,0.0,9.403,0.0,0.083,0.0,0.0,78.155,87.248,75.0,64.0,75.0,44.307,0.0,0.0,79.7,78.292,94.0,7.158,0.0,0.0
2007-09-30T23:00:00,2007-10-01T00:00:00,2007-10-01T05:00:00Z,4.118,1.207,0.0,0.0,0.0,0.0,0.745,0.184,0.0,0.013,0.001,0.006,0.0,0.049,0.0,0.0,0.0,0.007,0.201,1.39593,1.39593,1.39593,1.39593,0.0,0.0,0.0,0.0,0.86194,0.21328,0.0,0.01523,0.00061,0.00715,0.0,0.05689,0.0,0.0,0.0,0.00865,0.23217,0.0,0.0,0.0,0.0,0.0,8.602,0.0,0.085,0.0,0.0,77.385,86.455,75.0,64.0,75.0,44.859,0.0,0.0,78.98,77.819,95.0,7.606,0.0,0.0
2007-10-01T00:00:00,2007-10-01T01:00:00,2007-10-01T06:00:00Z,3.799,1.114,0.0,0.0,0.0,0.0,0.676,0.169,0.0,0.013,0.001,0.006,0.0,0.041,0.0,0.0,0.0,0.007,0.201,1.2969,1.2969,1.2969,1.2969,0.0,0.0,0.0,0.0,0.78775,0.19646,0.0,0.01534,0.00062,0.00672,0.0,0.04748,0.0,0.0,0.0,0.00872,0.23381,0.0,0.0,0.0,0.0,0.0,7.852,0.0,0.086,0.0,0.0,76.549,85.688,75.0,64.0,75.0,44.064,0.0,0.0,78.08,77.394,97.0,7.829,0.0,0.0
2007-10-01T01:00:00,2007-10-01T02:00:00,2007-10-01T07:00:00Z,3.809,1.116,0.0,0.0,0.0,0.0,0.654,0.164,0.0,0.013,0.001,0.006,0.03,0.04,0.0,0.0,0.0,0.007,0.201,1.25236,1.25236,1.25236,1.25236,0.0,0.0,0.0,0.0,0.73426,0.18439,0.0,0.01478,0.00059,0.00647,0.03366,0.04459,0.0,0.0,0.0,0.0084,0.22522,0.0,0.0,0.0,0.0,0.0,7.63,0.0,0.087,0.0,0.0,76.54,85.05,75.0,64.0,75.0,13.366,99.99,0.0,77.36,76.679,97.0,8.053,0.0,0.0
